aX,aY,aZ,gX,gY,gZ
0.443,0.664,-1.107,8.728,1.648,84.351
0.420,0.613,-1.095,9.583,6.287,88.135
0.412,0.548,-1.073,8.362,17.639,91.736
0.402,0.512,-1.031,7.019,28.381,92.712
0.398,0.465,-0.985,5.310,38.940,91.675
0.364,0.401,-0.955,3.174,47.546,88.867
0.427,0.418,-0.923,3.174,56.091,83.557
0.404,0.398,-0.905,12.268,45.532,81.848
0.408,0.403,-0.911,23.071,37.231,80.688
0.430,0.401,-0.923,30.334,37.048,81.177
0.424,0.359,-0.939,37.537,38.818,83.740
0.393,0.289,-0.936,45.654,40.100,86.792
0.332,0.218,-0.919,53.406,41.260,88.013
0.266,0.166,-0.881,60.120,43.884,85.022
0.215,0.125,-0.826,67.444,49.500,78.674
0.182,0.119,-0.760,74.036,59.143,72.266
0.188,0.114,-0.679,79.163,69.397,68.970
0.193,0.100,-0.633,80.505,78.369,70.923
0.193,0.097,-0.579,80.261,84.167,74.951
0.181,0.077,-0.515,79.468,89.478,77.209
0.154,0.051,-0.474,76.538,93.140,77.698
0.105,0.066,-0.468,76.538,93.323,79.651
0.105,0.081,-0.469,80.322,91.309,83.679
0.132,0.077,-0.445,81.848,85.388,85.327
0.124,0.071,-0.411,78.369,80.627,79.590
0.143,0.074,-0.368,72.388,85.388,65.613
0.193,0.092,-0.324,67.688,97.046,48.645
0.193,0.129,-0.255,64.453,111.206,33.325
0.170,0.164,-0.198,61.646,122.803,21.301
0.154,0.197,-0.159,57.983,129.272,11.902
0.158,0.219,-0.145,53.406,131.042,3.967
0.199,0.225,-0.126,48.401,130.676,-1.770
0.201,0.228,-0.104,44.434,132.080,-6.775
0.153,0.220,-0.080,41.321,137.451,-10.925
0.100,0.225,-0.058,37.903,143.799,-14.038
0.131,0.227,-0.055,34.546,147.705,-19.043
0.098,0.228,-0.042,34.668,149.841,-26.855
0.099,0.249,-0.012,37.537,149.109,-35.156
0.108,0.261,0.037,42.053,145.813,-44.006
0.117,0.295,0.095,46.021,141.235,-52.307
0.142,0.344,0.146,51.392,134.583,-60.303
0.153,0.372,0.184,60.242,127.075,-67.383
0.140,0.385,0.216,67.566,118.652,-71.472
0.111,0.416,0.260,71.472,110.657,-73.120
0.113,0.453,0.292,74.951,103.760,-73.486
0.134,0.475,0.324,81.360,97.656,-73.608
0.119,0.512,0.355,88.623,91.248,-72.144
0.090,0.553,0.374,93.933,84.839,-70.129
0.089,0.571,0.379,96.313,78.491,-68.909
0.087,0.580,0.402,95.032,73.914,-68.848
0.094,0.622,0.432,89.661,72.876,-71.045
0.121,0.666,0.472,83.374,74.951,-76.599
0.153,0.719,0.533,77.087,77.087,-83.984
0.192,0.767,0.599,70.923,77.209,-92.224
0.243,0.806,0.643,65.063,74.341,-100.098
0.293,0.833,0.690,58.899,67.139,-106.262
0.313,0.849,0.725,50.720,57.922,-108.215
0.364,0.908,0.728,41.382,50.354,-105.103
0.322,0.946,0.701,35.278,35.950,-98.022
0.329,0.987,0.679,32.959,24.536,-98.022
0.398,1.041,0.642,33.630,21.606,-105.591
0.466,1.076,0.635,37.048,13.733,-107.910
0.516,1.095,0.668,39.001,11.169,-109.924
0.560,1.112,0.715,34.424,9.888,-112.122
0.590,1.125,0.749,26.001,8.179,-109.863
0.626,1.187,0.747,17.151,7.324,-102.173
0.618,1.411,0.617,12.573,23.071,-66.345
0.705,1.062,0.810,23.315,72.083,-1.404
0.656,0.969,0.826,7.080,19.775,-23.560
0.511,1.282,0.686,-19.409,-47.607,-47.546
0.452,1.148,0.723,-13.794,-41.321,3.540
0.536,1.109,0.667,1.343,-36.926,-12.024
0.518,1.152,0.633,-3.235,-53.040,-49.133
0.539,1.241,0.565,-14.282,-68.054,-62.195
0.527,1.227,0.516,-16.602,-64.697,-54.565
0.552,1.197,0.506,-16.663,-56.335,-44.312
0.535,1.189,0.501,-30.090,-56.030,-25.452
0.476,1.154,0.488,-48.767,-50.659,-0.854
0.431,1.131,0.459,-64.758,-38.574,19.714
0.400,1.115,0.443,-75.928,-30.334,32.227
0.362,1.102,0.408,-83.191,-32.471,31.860
0.338,1.112,0.340,-87.769,-44.678,16.602
0.647,1.146,0.243,-88.440,-59.814,-13.611
0.747,1.495,0.240,-73.303,-2.380,46.326
0.364,1.200,0.268,-43.457,-8.667,223.572
0.316,1.164,0.113,-48.950,-48.157,226.318
0.253,1.264,0.016,-67.749,-70.313,161.865
0.196,1.289,0.004,-58.716,-105.774,114.136
0.044,1.494,-0.675,83.374,-25.940,-1.587
0.001,1.539,-0.772,104.980,-35.034,1.526
-0.041,1.585,-0.886,129.028,-39.368,6.348
-0.084,1.602,-0.895,155.457,-41.687,7.996
-0.121,1.647,-0.930,178.711,-43.457,5.920
-0.164,1.661,-0.938,195.923,-38.147,4.028
-0.168,1.643,-0.880,211.487,-23.132,1.709
-0.208,1.554,-0.772,218.506,2.441,0.610
-0.230,1.505,-0.684,214.600,37.476,-7.080
0.302,1.582,-0.503,200.928,83.374,-19.836
0.058,1.304,-0.252,199.036,15.381,24.963
-0.046,1.407,-0.225,201.965,-93.323,25.085
-0.037,1.387,-0.193,188.721,-75.745,6.958
-0.112,1.340,-0.109,205.688,-29.114,14.160
0.114,1.341,0.061,232.727,44.312,23.254
0.175,1.219,0.227,263.855,109.192,35.461
0.154,1.060,0.359,280.640,151.123,30.396
0.233,0.899,0.503,285.889,204.163,-11.475
0.444,0.821,0.661,286.133,245.728,-81.970
0.603,0.685,0.840,279.907,247.620,-132.019
0.556,0.547,1.002,266.174,221.680,-142.151
0.574,0.468,1.048,243.469,207.336,-138.794
0.613,0.356,1.032,221.008,196.716,-125.061
0.599,0.243,1.002,197.327,169.067,-109.375
0.544,0.177,0.967,173.950,122.925,-100.891
0.500,0.155,0.906,153.076,72.083,-95.459
0.444,0.145,0.862,138.489,29.846,-92.590
0.451,0.130,0.854,134.888,7.446,-93.689
0.531,0.136,0.892,138.000,3.845,-94.360
0.548,0.100,0.966,143.494,14.099,-74.829
0.596,0.052,1.038,149.475,19.043,-54.871
0.613,0.079,1.030,145.813,7.446,-30.457
0.622,0.061,1.027,139.771,13.611,-5.859
0.682,0.006,1.027,133.362,24.963,-3.113
0.750,0.019,1.006,127.319,19.836,-2.563
0.715,-0.062,1.012,124.207,21.851,-2.197
0.822,-0.074,1.007,120.483,35.950,-18.738
0.885,-0.117,1.027,118.347,43.091,-21.667
0.947,-0.154,1.041,108.826,57.678,-26.978
1.001,-0.186,1.035,92.102,69.031,-32.166
1.073,-0.217,0.983,68.787,74.402,-39.978
1.088,-0.242,0.901,41.992,67.322,-44.189
1.086,-0.233,0.816,17.883,57.190,-42.603
1.107,-0.192,0.716,1.831,48.950,-38.635
1.162,-0.175,0.670,-4.944,41.443,-31.921
1.182,-0.177,0.672,-7.874,31.433,-18.921
1.169,-0.195,0.689,-10.254,21.667,-4.089
1.131,-0.215,0.693,-14.282,11.963,8.118
1.098,-0.251,0.692,-17.029,-0.061,18.250
1.046,-0.299,0.685,-17.273,-15.320,28.137
0.996,-0.322,0.658,-17.395,-30.823,33.997
0.956,-0.331,0.629,-19.165,-43.335,34.302
0.932,-0.334,0.605,-23.499,-51.392,31.616
0.909,-0.319,0.581,-31.677,-55.786,28.381
0.884,-0.296,0.574,-41.809,-56.091,25.635
0.836,-0.281,0.602,-51.392,-52.979,23.499
0.776,-0.278,0.649,-60.303,-46.936,21.973
0.713,-0.292,0.705,-66.772,-41.199,21.301
0.653,-0.308,0.756,-70.740,-37.415,21.973
0.609,-0.306,0.795,-73.120,-36.499,23.621
0.579,-0.309,0.813,-75.317,-38.208,25.635
0.548,-0.299,0.792,-78.308,-40.955,27.039
0.530,-0.292,0.759,-80.811,-42.664,27.222
0.519,-0.271,0.721,-83.069,-41.931,27.588
0.506,-0.247,0.699,-86.975,-39.063,27.161
0.496,-0.230,0.673,-91.919,-35.767,26.245
0.472,-0.204,0.637,-98.145,-33.875,25.452
0.452,-0.187,0.595,-101.990,-35.156,24.353
0.431,-0.162,0.562,-103.394,-39.307,22.461
0.407,-0.133,0.541,-102.722,-45.044,20.203
0.394,-0.098,0.526,-100.342,-49.866,17.334
0.388,-0.071,0.505,-96.924,-54.321,14.038
0.382,-0.050,0.476,-92.896,-57.251,11.047
0.378,-0.029,0.453,-88.684,-59.082,9.033
0.375,-0.019,0.428,-85.571,-58.533,8.606
0.357,-0.002,0.412,-85.388,-55.542,11.719
0.334,0.023,0.411,-86.487,-50.049,18.005
0.309,0.032,0.404,-88.318,-43.274,25.085
0.287,0.035,0.390,-89.417,-36.926,31.189
0.267,0.038,0.374,-90.820,-32.227,34.729
0.251,0.044,0.363,-92.896,-29.968,36.011
0.234,0.044,0.346,-95.642,-27.832,36.072
0.219,0.054,0.330,-97.412,-25.513,35.889
0.204,0.083,0.329,-98.083,-23.437,35.583
0.208,0.125,0.337,-98.877,-22.400,33.569
0.212,0.165,0.328,-100.586,-21.729,30.579
0.213,0.206,0.300,-103.516,-21.790,28.198
0.210,0.238,0.260,-105.835,-22.522,26.917
0.207,0.261,0.226,-105.713,-23.621,26.428
0.202,0.292,0.212,-103.027,-25.024,26.001
0.194,0.322,0.209,-99.976,-26.367,24.902
0.177,0.323,0.209,-97.656,-27.649,22.949
0.167,0.321,0.191,-96.130,-28.687,21.973
0.146,0.336,0.161,-96.436,-30.273,21.423
0.124,0.348,0.121,-97.229,-33.752,19.714
0.104,0.361,0.078,-98.145,-37.903,17.700
0.087,0.382,0.038,-98.633,-40.894,17.090
0.075,0.416,0.005,-96.619,-42.236,17.151
0.072,0.462,-0.018,-93.201,-42.786,15.442
0.079,0.512,-0.030,-90.637,-42.847,10.498
0.095,0.548,-0.042,-89.294,-40.100,-12.085
0.102,0.563,-0.050,-88.928,-35.278,-1.770
0.114,0.575,-0.049,-86.914,-28.748,-4.700
0.140,0.610,-0.042,-84.656,-23.499,-6.714
0.170,0.636,-0.037,-82.397,-20.264,-10.559
0.194,0.642,-0.042,-80.200,-19.104,-15.320
0.211,0.658,-0.063,-78.308,-19.897,-19.592
0.222,0.685,-0.082,-76.538,-22.156,-28.015
0.251,0.783,-0.114,-75.623,-27.649,-33.630
0.259,0.819,-0.145,-74.951,-27.954,-37.659
0.258,0.840,-0.159,-73.364,-26.001,-38.086
0.243,0.871,-0.162,-73.364,-24.170,-36.682
0.237,0.908,-0.195,-73.120,-23.132,-35.095
0.245,0.927,-0.229,-69.702,-22.827,-34.851
0.257,0.937,-0.239,-66.345,-21.484,-35.583
0.279,0.960,-0.247,-64.026,-19.226,-36.926
0.325,0.991,-0.248,-59.631,-16.907,-39.185
0.380,1.024,-0.229,-54.016,-14.099,-42.053
0.419,1.061,-0.202,-52.856,-10.559,-44.006
0.627,1.212,-0.047,-27.039,-94.360,1.221
0.500,1.309,-0.057,-37.720,-169.189,20.142
0.486,1.281,-0.132,-46.631,-117.126,26.855
0.525,1.233,-0.177,-42.419,-45.105,24.536
0.536,1.219,-0.172,-42.114,-6.897,19.592
0.528,1.222,-0.169,-51.086,10.010,10.132
0.501,1.252,-0.185,-59.204,6.592,-1.038
0.476,1.275,-0.201,-56.946,-10.925,-7.141
0.464,1.296,-0.187,-46.204,-24.719,-7.507
0.498,1.461,-0.171,-33.386,-25.879,-2.502
0.817,1.476,-0.071,-4.639,9.583,59.143
0.661,1.398,0.023,27.100,-38.696,130.310
0.485,1.359,0.067,33.264,-103.638,176.086
0.384,1.335,0.083,30.579,-108.948,203.552
0.334,1.280,0.052,27.344,-78.735,200.867
0.309,1.307,0.036,27.771,-39.856,181.030
0.250,1.182,0.103,34.119,-17.090,159.424
0.171,1.192,0.141,32.898,-9.277,138.672
0.134,1.204,0.160,32.776,-7.812,120.117
0.111,1.189,0.204,36.682,-6.287,102.722
0.113,1.170,0.251,37.292,-0.244,88.928
0.100,1.147,0.271,30.945,10.010,80.811
0.094,1.092,0.290,21.301,19.836,75.256
0.067,1.065,0.285,12.634,24.841,69.397
0.037,1.054,0.270,7.751,23.376,63.416
0.014,1.067,0.265,11.230,19.165,55.969
-0.010,1.076,0.295,21.484,17.883,45.105
0.004,1.103,0.349,35.217,20.203,27.893
0.040,1.105,0.415,47.974,26.306,15.442
0.078,1.100,0.475,54.565,33.264,8.057
0.108,1.099,0.504,52.856,37.720,2.014
0.114,1.043,0.521,46.875,36.743,-0.244
0.099,0.990,0.514,39.185,32.532,1.282
0.084,0.968,0.510,32.776,28.442,0.122
0.070,0.973,0.511,29.541,26.917,-4.517
0.071,0.995,0.554,32.959,27.222,-9.521
0.093,1.008,0.602,39.612,27.771,-11.414
0.130,1.026,0.634,45.166,27.649,-10.986
0.161,1.036,0.659,48.157,25.757,-10.010
0.183,1.030,0.680,46.448,23.010,-8.484
0.193,1.019,0.685,39.917,19.836,-7.263
0.198,1.002,0.669,31.006,16.663,-5.676
0.201,0.983,0.637,23.010,13.306,-3.601
0.198,0.969,0.599,15.747,10.559,-2.380
0.194,0.955,0.563,8.972,9.460,-2.014
0.192,0.950,0.535,2.991,11.108,-1.587
0.191,0.941,0.519,-1.770,13.794,-1.038
0.196,0.943,0.506,-4.028,15.808,-1.526
0.208,0.949,0.496,-3.174,15.320,-1.892
0.215,0.950,0.477,-0.854,10.925,-2.197
0.216,0.957,0.452,1.953,6.592,-1.709
0.213,0.946,0.434,5.310,2.808,0.122
0.210,0.935,0.421,7.935,1.465,1.282
0.209,0.933,0.409,8.911,1.404,1.343
0.209,0.931,0.401,8.545,1.648,1.343
0.205,0.928,0.395,7.874,1.343,2.197
0.195,0.918,0.390,7.446,1.099,3.113
0.191,0.911,0.377,6.775,1.160,3.662
0.184,0.904,0.365,5.676,1.587,4.272
0.175,0.898,0.359,4.456,2.625,4.395
0.167,0.896,0.351,3.540,3.479,4.333
0.163,0.894,0.345,3.418,4.089,4.456
0.163,0.894,0.340,3.845,4.089,4.639
0.160,0.898,0.333,3.906,3.723,4.700
0.159,0.899,0.325,3.967,3.479,5.005
0.157,0.896,0.320,4.028,3.235,5.676
0.154,0.899,0.313,4.456,3.235,6.042
0.156,0.903,0.310,5.432,3.174,6.226
0.160,0.910,0.307,5.981,2.563,6.653
0.157,0.911,0.306,5.432,2.136,7.080
0.154,0.907,0.305,4.517,2.136,7.507
0.151,0.911,0.305,4.028,2.502,8.057
0.153,0.912,0.304,4.639,2.625,8.667
0.155,0.912,0.299,5.188,2.258,8.850
0.156,0.912,0.295,4.700,1.892,8.240
0.154,0.914,0.293,3.479,1.770,7.751
0.151,0.911,0.297,2.258,2.197,7.202
0.160,0.911,0.310,1.038,3.540,6.409
0.141,0.868,0.314,-1.038,-0.488,3.052
0.161,0.927,0.313,-5.005,-5.249,-7.446
0.134,0.960,0.306,-3.906,-6.287,-3.296
0.142,0.921,0.307,2.380,-1.038,4.944
0.158,0.907,0.315,4.211,6.531,6.470
0.171,0.918,0.326,2.197,7.935,3.845
0.165,0.926,0.325,0.916,3.540,3.052
0.159,0.921,0.322,2.258,-0.366,4.883
0.160,0.917,0.315,3.174,-0.305,5.432
0.161,0.920,0.308,2.625,1.343,4.822
0.161,0.919,0.311,2.930,1.465,4.456
0.159,0.918,0.317,3.174,0.671,4.395
0.162,0.921,0.324,2.747,0.427,4.456
0.166,0.924,0.328,2.258,1.099,4.150
0.165,0.922,0.329,1.770,1.831,3.967
0.164,0.917,0.332,1.648,1.587,4.333
0.164,0.917,0.335,1.770,1.221,4.700
0.167,0.919,0.335,2.075,1.038,4.822
0.168,0.920,0.334,2.258,0.977,5.005
0.167,0.918,0.333,1.953,1.038,5.127
0.166,0.914,0.329,1.770,0.610,5.310
0.168,0.911,0.325,2.258,0.366,5.737
0.171,0.915,0.320,2.686,0.122,6.409
0.172,0.918,0.317,2.502,-0.244,5.920
0.169,0.917,0.313,1.892,-0.244,5.493
0.166,0.914,0.311,1.404,-0.122,5.554
0.161,0.904,0.309,1.404,-0.183,5.737
0.154,0.898,0.303,1.587,-0.305,5.737
0.156,0.896,0.296,2.075,-0.610,5.676
0.161,0.901,0.292,2.808,-0.977,5.371
0.166,0.907,0.293,2.930,-0.916,4.700
0.164,0.909,0.297,2.075,-0.183,4.211
0.179,0.900,0.316,1.160,0.671,4.089
0.157,0.855,0.314,-0.549,-4.395,1.221
0.154,0.914,0.296,-4.211,-8.972,-7.629
0.131,0.937,0.286,-1.648,-9.277,-2.136
0.149,0.890,0.291,5.188,-1.953,6.592
0.174,0.886,0.299,6.042,5.737,5.737
0.180,0.914,0.307,2.747,5.859,1.282
0.174,0.927,0.308,1.953,0.549,1.526
0.164,0.918,0.305,3.357,-1.892,3.601
0.251,0.933,0.960,9.399,35.095,-7.446
0.253,0.927,1.040,6.897,40.649,-6.836
0.291,0.914,1.133,-2.563,49.377,-4.517
0.289,0.902,1.201,-19.653,62.988,-3.845
0.306,0.897,1.220,-39.795,77.271,-2.563
0.341,0.899,1.206,-56.519,88.440,0.061
0.375,0.875,1.201,-65.552,95.032,7.690
0.409,0.884,1.129,-68.726,95.886,24.048
0.431,0.937,1.083,-68.115,91.797,40.100
0.381,0.979,1.018,-70.190,82.031,52.246
0.382,1.031,0.929,-73.364,66.772,61.646
0.340,1.058,0.842,-75.989,45.654,66.956
0.376,1.071,0.726,-79.712,18.311,65.125
0.352,1.101,0.612,-85.938,-10.254,59.875
0.322,1.128,0.520,-95.947,-40.466,53.162
0.254,1.161,0.446,-112.061,-67.810,41.443
0.220,1.190,0.393,-132.141,-88.013,25.696
0.196,1.219,0.331,-150.330,-98.267,16.663
0.161,1.233,0.259,-164.490,-101.135,13.245
0.124,1.246,0.162,-176.086,-96.191,7.812
0.097,1.229,0.056,-186.401,-85.388,-2.625
0.077,1.178,-0.032,-196.655,-76.172,-24.902
0.025,1.159,-0.139,-207.214,-66.833,-62.561
0.020,1.208,-0.276,-212.402,-49.927,-100.891
0.049,1.266,-0.425,-208.313,-25.146,-119.812
0.126,1.270,-0.539,-205.750,2.014,-130.371
0.215,1.289,-0.649,-218.750,31.616,-144.104
0.316,1.314,-0.728,-238.342,46.753,-157.227
0.463,1.382,-0.772,-254.089,51.147,-155.945
0.618,1.314,-0.796,-267.151,55.786,-141.663
0.571,1.213,-0.789,-271.790,47.302,-124.634
0.489,1.087,-0.833,-257.690,22.156,-101.440
0.398,0.975,-0.878,-234.314,-3.845,-65.918
0.396,0.886,-0.967,-210.876,-18.250,-22.339
0.414,0.863,-1.094,-188.171,-23.865,19.836
0.401,0.821,-1.196,-166.138,-29.419,51.819
0.349,0.729,-1.266,-146.484,-35.461,71.594
0.297,0.621,-1.320,-132.996,-38.574,81.665
0.284,0.584,-1.399,-124.512,-40.222,83.984
0.380,0.584,-1.444,-114.929,-37.903,80.627
0.301,0.597,-1.463,-104.553,-56.519,80.139
0.303,0.573,-1.490,-89.600,-57.251,75.989
0.315,0.554,-1.504,-77.515,-24.536,61.523
0.336,0.533,-1.494,-61.035,10.315,52.124
0.356,0.496,-1.479,-39.734,29.602,49.561
0.379,0.448,-1.486,-14.282,25.391,47.363
0.391,0.403,-1.498,11.414,6.348,41.870
0.380,0.368,-1.510,32.288,-9.644,33.875
0.375,0.356,-1.528,48.157,-11.780,25.146
0.414,0.351,-1.516,64.514,-0.244,23.376
0.447,0.333,-1.491,83.496,15.076,36.377
0.489,0.311,-1.442,102.051,18.250,58.533
0.487,0.242,-1.363,114.075,0.732,78.186
0.400,0.124,-1.281,115.295,-24.597,87.402
0.341,0.183,-1.230,106.873,-40.588,75.317
0.361,0.159,-1.163,106.506,-17.273,80.200
0.300,0.118,-1.096,115.479,16.724,89.478
0.276,0.053,-1.024,122.803,50.903,97.107
0.283,-0.028,-0.936,123.718,79.834,95.825
0.233,-0.052,-0.845,120.361,78.918,92.407
0.195,-0.081,-0.750,120.361,64.087,87.219
0.115,-0.123,-0.670,123.779,46.570,78.674
0.058,-0.110,-0.617,126.770,37.415,71.411
0.047,-0.111,-0.587,130.310,48.279,69.214
0.071,-0.136,-0.554,134.521,70.068,68.237
0.094,-0.167,-0.508,138.611,87.402,65.430
0.095,-0.196,-0.455,140.747,93.445,59.937
0.055,-0.205,-0.408,141.479,92.224,52.490
-0.086,-0.167,-0.333,140.991,85.327,43.152
-0.005,-0.208,-0.331,138.062,72.998,32.043
0.069,-0.270,-0.327,139.465,60.547,21.790
0.106,-0.307,-0.289,145.996,53.894,11.780
0.174,-0.337,-0.238,152.832,57.495,0.061
0.189,-0.352,-0.190,156.738,69.702,-12.573
0.182,-0.338,-0.143,158.020,84.290,-23.071
0.207,-0.326,-0.098,159.424,96.863,-28.748
0.227,-0.326,-0.058,161.133,106.812,-30.701
0.256,-0.317,-0.016,161.438,114.319,-29.724
0.275,-0.301,0.028,162.048,121.094,-28.381
0.276,-0.273,0.088,165.161,127.258,-28.137
0.270,-0.246,0.160,171.753,132.324,-29.297
0.285,-0.223,0.248,179.810,135.620,-32.288
0.301,-0.194,0.353,188.049,136.902,-36.926
0.351,-0.186,0.458,195.435,136.780,-43.457
0.421,-0.156,0.548,200.073,135.925,-51.453
0.471,-0.133,0.643,203.125,134.399,-61.707
0.515,-0.110,0.710,202.820,132.996,-72.876
0.535,-0.080,0.746,196.960,130.493,-83.313
0.568,-0.062,0.752,186.218,127.197,-92.651
0.563,-0.048,0.728,172.791,122.864,-100.769
0.595,-0.021,0.752,161.377,119.080,-108.643
0.573,0.002,0.775,152.405,117.859,-115.417
0.569,0.050,0.828,149.292,119.141,-119.202
0.582,0.084,0.875,151.367,121.216,-120.483
0.599,0.120,0.923,152.893,122.253,-119.995
0.624,0.167,0.984,153.687,119.019,-118.469
0.633,0.187,1.115,155.579,111.267,-115.540
0.635,0.199,1.223,157.410,101.685,-99.121
0.673,0.235,1.242,163.147,69.092,-87.585
0.708,0.200,1.208,166.443,39.246,-77.637
0.729,0.161,1.199,166.199,6.348,-70.740
0.735,0.158,1.208,159.851,-20.447,-68.542
0.742,0.178,1.234,152.649,-38.757,-71.045
0.806,0.232,1.212,149.719,-50.110,-77.148
0.868,0.303,1.191,151.917,-59.998,-85.022
0.913,0.275,1.221,155.518,-65.430,-90.393
0.940,0.289,1.243,147.583,-64.026,-100.159
0.972,0.319,1.234,132.141,-55.115,-98.938
1.071,0.482,1.215,117.737,-46.509,-87.402
1.184,0.719,1.132,117.188,-26.428,-32.715
1.111,0.273,1.261,133.667,-6.409,50.293
1.057,0.164,1.298,92.224,-21.606,2.563
1.080,0.315,1.403,33.508,-44.128,-61.890
1.082,0.452,1.530,-0.671,-78.735,-62.439
1.004,0.478,1.629,-2.197,-83.130,-41.321
0.977,0.478,1.644,9.521,-52.795,-28.381
1.050,0.487,1.608,13.916,-15.015,-12.085
1.070,0.464,1.539,8.667,10.071,-5.798
1.096,0.503,1.454,-14.709,17.334,-20.264
0.975,0.635,1.258,-88.745,-29.602,-31.555
1.021,1.042,1.123,-119.202,-49.255,-19.348
0.801,0.742,1.127,-115.295,-38.452,58.044
0.663,0.679,1.061,-112.610,-41.443,83.191
0.511,0.541,1.004,-112.854,-76.782,85.144
0.430,0.571,0.942,-119.629,-104.187,63.354
0.354,0.598,0.838,-112.793,-107.117,50.720
0.331,0.710,0.739,-86.548,-104.187,40.344
0.357,0.807,0.677,-43.518,-113.892,37.109
0.355,0.883,0.632,-1.099,-128.662,33.203
0.321,0.940,0.569,24.353,-133.789,20.203
0.330,0.984,0.580,29.419,-117.126,-3.784
0.307,1.004,0.591,17.944,-97.168,-17.151
0.263,0.996,0.593,0.366,-76.355,-14.893
0.258,0.951,0.615,-12.207,-47.668,-5.798
0.234,0.898,0.609,-16.479,-29.724,4.883
0.189,0.860,0.591,-11.597,-26.550,16.785
0.166,0.839,0.590,-2.441,-25.940,25.146
0.154,0.859,0.567,9.705,-29.480,28.442
0.146,0.868,0.554,26.367,-32.104,28.381
0.125,0.897,0.564,44.678,-35.034,25.391
0.129,0.911,0.596,64.941,-38.269,18.860
0.167,0.838,0.620,86.914,-39.673,16.113
0.213,0.827,0.645,104.187,-36.560,17.944
0.197,0.862,0.698,113.159,-41.443,18.127
0.199,0.831,0.724,117.676,-46.814,20.447
0.219,0.779,0.752,115.479,-36.011,22.766
0.215,0.729,0.783,99.121,-29.724,21.301
0.225,0.711,0.809,70.801,-25.757,19.104
0.206,0.707,0.796,40.771,-24.780,17.273
0.223,0.680,0.801,20.874,-20.813,16.724
0.227,0.669,0.799,10.193,-19.104,16.907
0.232,0.663,0.801,5.981,-18.677,19.775
0.244,0.646,0.821,4.395,-15.076,22.400
0.242,0.624,0.838,4.089,-15.503,22.583
0.245,0.597,0.841,6.714,-16.724,20.996
0.244,0.592,0.833,12.390,-15.991,18.127
0.245,0.578,0.834,17.578,-13.733,13.733
0.239,0.552,0.818,18.127,-10.132,10.559
0.259,0.529,0.820,14.160,-6.836,9.888
0.237,0.509,0.820,8.240,-10.437,10.986
0.225,0.482,0.821,3.784,-13.062,10.437
0.221,0.460,0.815,1.099,-9.827,9.338
0.219,0.448,0.815,-1.038,-6.958,8.606
0.225,0.433,0.823,-1.343,-5.066,8.240
0.220,0.419,0.822,-0.610,-5.188,8.118
0.216,0.414,0.821,-0.427,-4.028,7.751
0.234,0.414,0.828,-1.160,-2.136,6.531
0.219,0.407,0.829,-3.479,-3.357,5.676
0.217,0.413,0.828,-5.737,-4.211,5.127
0.231,0.420,0.828,-3.784,-5.005,4.700
0.219,0.432,0.827,1.038,-8.972,5.005
0.219,0.429,0.814,3.540,-10.559,5.188
0.227,0.447,0.818,2.258,-6.836,3.845
0.225,0.457,0.820,-0.732,-7.690,3.296
0.203,0.459,0.800,-3.296,-9.949,3.784
0.210,0.463,0.806,-4.333,-7.935,4.333
0.205,0.466,0.814,-4.517,-7.080,5.127
0.218,0.467,0.820,-5.066,-5.676,5.127
0.211,0.473,0.825,-6.714,-6.836,5.127
0.197,0.474,0.819,-8.240,-10.132,5.310
0.205,0.486,0.818,-7.874,-8.789,4.272
0.193,0.495,0.813,-6.348,-9.460,4.395
0.196,0.504,0.813,-5.188,-9.460,5.066
0.190,0.512,0.811,-4.883,-9.277,5.615
0.186,0.516,0.809,-4.639,-9.460,5.798
0.184,0.513,0.812,-4.150,-8.728,6.287
0.179,0.509,0.814,-4.028,-8.057,6.897
0.175,0.509,0.812,-5.005,-7.690,7.507
0.160,0.505,0.808,-5.676,-8.362,7.446
0.151,0.515,0.798,-4.639,-7.812,6.348
0.168,0.527,0.793,-0.793,-4.211,4.578
0.175,0.531,0.804,2.930,-2.319,4.578
0.172,0.523,0.817,4.150,-3.540,5.737
0.171,0.519,0.817,3.174,-4.883,6.042
0.178,0.523,0.820,3.540,-4.822,5.127
0.174,0.529,0.826,4.211,-5.615,4.944
0.171,0.528,0.825,3.967,-5.249,5.005
0.174,0.524,0.825,2.930,-2.869,5.188
0.174,0.515,0.825,3.296,-2.380,5.371
0.163,0.507,0.823,3.845,-2.747,5.371
0.175,0.506,0.825,4.150,-0.244,4.639
0.193,0.512,0.841,4.822,2.686,4.089
0.197,0.507,0.855,5.859,0.854,5.066
0.190,0.495,0.859,5.493,-2.075,5.676
0.193,0.485,0.861,4.700,-2.563,5.066
0.191,0.480,0.859,4.578,-2.136,4.761
0.189,0.473,0.856,4.822,-2.136,4.150
0.192,0.467,0.851,5.066,-1.343,3.845
0.194,0.470,0.846,5.066,-0.610,3.601
0.197,0.471,0.842,5.737,0.488,2.930
0.198,0.469,0.842,6.409,1.404,2.930
0.199,0.471,0.841,6.836,2.563,3.113
0.201,0.467,0.843,6.958,3.784,3.174
0.201,0.459,0.845,6.897,4.822,3.235
0.202,0.454,0.845,6.531,5.615,3.418
0.195,0.449,0.845,6.409,5.127,3.723
0.198,0.439,0.839,6.104,4.395,4.089
0.202,0.437,0.836,5.371,5.188,3.540
0.201,0.439,0.831,4.822,5.432,2.625
