aX,aY,aZ,gX,gY,gZ
-0.118,-0.450,1.000,-4.211,-12.451,9.155
-0.120,-0.463,0.944,-2.197,-7.385,7.446
-0.122,-0.479,0.910,-0.122,-4.150,5.676
-0.114,-0.486,0.873,2.380,-1.953,3.601
-0.116,-0.491,0.855,4.272,-1.587,2.197
-0.111,-0.500,0.841,5.554,-2.441,0.610
-0.118,-0.524,0.843,6.348,-4.211,-0.732
-0.109,-0.547,0.816,7.446,-1.892,-1.770
-0.118,-0.569,0.792,8.911,-0.366,-2.319
-0.118,-0.588,0.755,10.193,1.099,-2.563
-0.120,-0.610,0.722,11.719,1.526,-3.174
-0.123,-0.628,0.693,13.184,1.770,-3.296
-0.124,-0.638,0.658,14.954,1.648,-2.686
-0.125,-0.644,0.617,16.052,0.732,-2.380
-0.122,-0.656,0.615,15.503,-2.258,-2.502
-0.109,-0.657,0.621,13.245,-4.150,-2.136
-0.108,-0.665,0.640,10.620,-6.775,-1.038
-0.098,-0.666,0.661,8.484,-8.179,0.122
-0.095,-0.669,0.697,7.202,-9.399,1.038
-0.094,-0.669,0.706,7.080,-9.583,1.770
-0.087,-0.655,0.719,7.080,-9.460,2.197
-0.078,-0.641,0.735,5.920,-9.338,2.869
-0.079,-0.632,0.752,4.456,-9.399,3.662
-0.083,-0.637,0.754,3.906,-9.216,3.723
-0.087,-0.633,0.758,3.845,-9.094,3.784
-0.081,-0.622,0.774,4.272,-9.521,3.601
-0.084,-0.615,0.782,5.310,-9.644,3.113
-0.082,-0.618,0.791,6.226,-9.216,2.441
-0.085,-0.617,0.799,6.409,-9.399,2.197
-0.088,-0.610,0.806,6.287,-9.216,2.380
-0.088,-0.609,0.805,7.019,-8.362,1.953
-0.085,-0.609,0.805,7.446,-6.897,1.465
-0.093,-0.609,0.803,6.958,-6.226,1.465
-0.107,-0.624,0.788,5.737,-5.737,1.831
-0.117,-0.658,0.811,4.456,-4.639,1.892
-0.109,-0.637,0.768,2.563,-1.770,2.930
-0.130,-0.652,0.789,3.296,-2.808,2.380
-0.111,-0.649,0.765,3.174,-0.977,1.953
-0.120,-0.660,0.770,2.808,-1.343,1.648
-0.116,-0.678,0.771,1.892,-1.526,1.709
-0.118,-0.691,0.770,1.465,-1.343,1.953
-0.119,-0.712,0.764,2.380,-0.732,2.197
-0.122,-0.713,0.739,4.150,-0.427,2.502
-0.120,-0.727,0.722,6.042,-0.732,2.930
-0.114,-0.730,0.711,7.324,-1.892,3.906
-0.110,-0.721,0.715,8.972,-3.052,5.310
-0.111,-0.721,0.725,10.864,-4.028,6.653
-0.099,-0.715,0.729,12.817,-4.089,6.958
-0.111,-0.727,0.717,14.160,-5.981,7.141
-0.119,-0.752,0.720,14.465,-8.911,7.324
-0.099,-0.802,0.709,14.587,-6.470,7.568
-0.090,-0.833,0.715,15.625,-7.263,9.949
-0.093,-0.825,0.715,17.578,-8.606,13.306
-0.084,-0.855,0.697,21.179,-9.094,14.587
-0.074,-0.890,0.678,23.865,-9.521,16.602
-0.064,-0.902,0.676,25.940,-11.841,19.287
-0.057,-0.942,0.682,28.442,-13.672,21.973
-0.033,-0.974,0.680,30.701,-15.747,24.536
-0.012,-1.029,0.687,32.410,-18.799,26.917
0.001,-1.092,0.683,31.738,-22.400,30.701
0.019,-1.130,0.676,29.175,-23.254,35.706
0.038,-1.171,0.669,25.574,-24.414,41.199
0.055,-1.217,0.658,21.301,-25.269,47.119
0.065,-1.241,0.628,16.968,-26.123,53.711
0.056,-1.264,0.578,12.878,-27.527,60.730
0.069,-1.257,0.545,8.850,-30.090,66.833
0.073,-1.260,0.514,5.920,-35.217,72.205
0.057,-1.246,0.516,2.014,-42.297,79.102
0.115,-1.234,0.542,-1.648,-47.607,84.900
0.088,-1.223,0.571,-4.456,-53.650,92.102
0.066,-1.167,0.567,-9.521,-56.763,100.403
0.040,-1.118,0.565,-15.259,-59.753,106.750
0.041,-1.077,0.584,-22.583,-62.988,111.572
0.012,-1.018,0.652,-31.128,-68.481,115.234
0.015,-0.996,0.671,-36.865,-68.848,116.577
-0.078,-0.995,0.684,-39.307,-71.655,117.310
0.040,-1.014,0.646,-37.415,-72.205,115.723
-0.111,-1.039,0.798,-32.898,-82.153,121.338
0.061,-0.996,0.696,-30.151,-62.195,132.812
-0.157,-0.878,0.807,-23.987,-76.172,143.799
-0.107,-0.770,0.797,-16.785,-82.397,138.428
-0.098,-0.817,0.928,-3.113,-87.952,121.826
-0.100,-0.837,0.938,-1.648,-83.740,120.178
-0.105,-0.742,0.941,-9.460,-79.956,126.831
-0.112,-0.669,0.996,-13.550,-87.891,126.892
-0.092,-0.596,1.056,-19.165,-89.478,124.695
-0.077,-0.519,1.047,-28.870,-80.200,122.009
-0.104,-0.505,1.071,-37.231,-75.256,115.967
-0.013,-0.543,0.950,-46.997,-64.941,111.084
-0.099,-0.539,0.976,-57.434,-73.853,113.342
-0.074,-0.468,0.948,-66.956,-66.406,115.601
-0.071,-0.500,0.968,-60.608,-67.322,106.628
-0.087,-0.552,1.028,-48.096,-78.369,97.168
-0.142,-0.645,1.314,-54.260,4.211,63.721
-0.157,-0.607,1.253,-47.913,17.700,67.017
-0.209,-0.558,1.236,-40.894,21.606,64.575
-0.187,-0.559,1.181,-30.579,29.724,51.697
-0.186,-0.570,1.153,-23.804,30.273,43.518
-0.213,-0.549,1.096,-23.193,35.095,39.612
-0.220,-0.542,1.029,-22.949,41.199,36.377
-0.239,-0.509,1.016,-22.095,42.908,33.447
-0.242,-0.460,0.972,-20.935,49.072,29.907
-0.250,-0.437,0.912,-20.691,54.932,27.100
-0.254,-0.416,0.888,-22.827,57.007,25.574
-0.251,-0.388,0.896,-26.978,58.411,24.475
-0.265,-0.390,0.893,-30.029,61.218,23.560
-0.265,-0.412,0.932,-33.020,65.491,23.132
-0.292,-0.412,0.984,-35.522,70.618,23.437
-0.304,-0.371,0.998,-33.813,77.393,22.461
-0.287,-0.357,0.990,-30.823,84.473,20.935
-0.293,-0.317,0.982,-32.166,90.149,19.958
-0.293,-0.313,0.925,-36.499,96.008,19.653
-0.302,-0.302,0.873,-42.419,100.647,19.470
-0.297,-0.312,0.842,-49.866,103.394,19.409
-0.293,-0.304,0.850,-57.800,103.943,19.165
-0.262,-0.300,0.833,-63.599,103.760,19.714
-0.279,-0.275,0.823,-69.275,104.004,22.278
-0.225,-0.286,0.838,-73.425,105.774,21.729
-0.203,-0.283,0.900,-75.684,106.506,23.010
-0.187,-0.215,0.913,-76.416,109.436,25.513
-0.164,-0.141,0.883,-74.219,114.929,25.879
-0.155,-0.107,0.877,-72.693,119.812,23.071
-0.119,-0.040,0.866,-76.294,126.526,20.447
-0.096,0.028,0.873,-81.177,132.446,17.639
-0.084,0.098,0.859,-85.754,139.404,13.367
-0.075,0.134,0.818,-90.881,146.851,9.277
-0.054,0.136,0.760,-98.633,154.053,7.019
-0.016,0.159,0.757,-107.422,159.790,4.639
-0.007,0.141,0.779,-111.084,163.879,0.732
0.013,0.125,0.808,-109.131,167.297,-4.150
0.036,0.143,0.782,-101.868,172.974,-11.658
0.050,0.195,0.770,-93.201,178.162,-20.569
0.062,0.230,0.744,-84.900,180.969,-31.006
0.060,0.223,0.704,-78.369,182.068,-40.894
0.098,0.253,0.622,-75.012,179.443,-51.208
0.127,0.250,0.618,-70.313,166.870,-61.401
0.151,0.219,0.602,-64.209,148.132,-69.641
0.179,0.207,0.597,-60.059,127.686,-76.355
0.188,0.186,0.619,-57.983,109.314,-82.092
0.197,0.152,0.638,-57.495,96.558,-86.548
0.199,0.110,0.641,-57.434,90.698,-89.844
0.154,0.071,0.599,-56.519,88.562,-92.834
0.138,0.013,0.526,-53.650,87.158,-96.741
0.115,0.006,0.471,-50.293,84.412,-100.403
0.123,0.009,0.406,-47.058,80.688,-104.309
0.134,-0.010,0.393,-46.509,75.867,-107.483
0.122,-0.024,0.385,-49.622,71.045,-108.093
0.142,-0.062,0.371,-52.551,67.200,-108.093
0.144,-0.093,0.362,-52.612,62.805,-108.093
0.147,-0.102,0.324,-49.561,59.387,-109.192
0.154,-0.100,0.301,-45.471,54.749,-111.450
0.161,-0.098,0.276,-42.908,49.927,-114.258
0.153,-0.111,0.256,-42.725,44.861,-116.333
0.144,-0.136,0.234,-43.701,39.063,-118.958
0.147,-0.184,0.227,-44.006,32.776,-123.169
0.137,-0.243,0.206,-42.480,26.855,-127.563
0.130,-0.289,0.192,-40.710,20.447,-132.690
0.125,-0.336,0.178,-40.527,14.587,-136.841
0.162,-0.452,0.199,-45.166,9.399,-139.099
0.207,-0.612,0.288,-55.542,4.883,-135.315
0.226,-0.686,0.369,-65.491,4.395,-126.099
0.219,-0.677,0.344,-65.918,9.155,-118.225
0.204,-0.679,0.261,-57.861,13.977,-114.197
0.202,-0.693,0.176,-48.523,14.893,-113.281
0.210,-0.736,0.148,-42.114,11.414,-114.197
0.210,-0.814,0.128,-35.522,5.798,-116.638
0.221,-0.935,0.112,-25.757,-0.244,-121.216
0.196,-1.011,0.109,-13.367,-6.836,-124.268
0.242,-1.050,0.127,-0.061,-11.414,-125.610
0.224,-1.075,0.155,9.277,-14.954,-122.253
0.215,-1.053,0.187,10.010,-17.761,-112.793
0.252,-1.051,0.255,4.822,-19.287,-103.271
0.265,-1.049,0.302,-0.610,-18.860,-94.543
0.296,-1.008,0.298,-2.686,-16.663,-87.341
0.286,-0.979,0.249,-2.197,-14.221,-82.336
0.288,-0.955,0.185,0.000,-12.146,-80.566
0.258,-0.907,0.141,0.427,-12.573,-78.491
0.250,-0.823,0.097,-1.526,-14.526,-75.928
0.240,-0.729,0.084,-4.456,-18.066,-75.317
0.250,-0.704,0.073,-9.888,-22.827,-75.928
0.251,-0.729,0.077,-19.470,-29.175,-72.144
0.265,-0.679,0.142,-30.640,-36.072,-65.002
0.269,-0.652,0.127,-36.865,-40.771,-62.195
0.290,-0.710,0.148,-39.795,-45.532,-63.477
0.316,-0.778,0.165,-43.762,-50.842,-64.209
0.327,-0.888,0.189,-43.518,-55.969,-63.232
0.324,-0.929,0.230,-36.804,-60.242,-60.974
0.275,-0.889,0.189,-24.780,-77.942,-63.477
0.251,-0.739,0.089,-8.118,-73.730,-68.054
0.240,-0.721,0.098,-13.550,-82.458,-71.045
0.221,-0.807,0.200,-30.518,-92.590,-69.885
0.264,-0.955,0.366,-48.401,-101.501,-66.711
0.265,-1.128,0.527,-57.129,-107.422,-58.960
0.291,-1.260,0.669,-52.673,-107.788,-51.880
0.307,-1.302,0.717,-34.546,-103.333,-46.570
0.286,-1.262,0.664,-10.498,-96.130,-43.274
0.246,-1.162,0.493,11.475,-89.722,-41.626
0.180,-1.070,0.342,25.696,-89.233,-43.335
0.167,-1.057,0.273,26.367,-95.886,-46.082
0.156,-1.064,0.287,14.832,-107.300,-44.495
0.099,-1.076,0.329,-0.854,-118.774,-36.011
0.060,-1.124,0.450,-18.860,-129.333,-25.818
0.065,-1.248,0.694,-37.048,-140.320,-17.334
0.103,-1.381,0.984,-50.110,-146.851,-7.202
0.185,-1.444,1.185,-53.772,-145.569,4.761
0.124,-1.388,1.404,-46.814,-138.306,13.306
0.195,-1.283,1.395,-26.489,-126.465,18.677
0.059,-1.270,1.301,1.038,-108.154,18.311
0.108,-1.246,1.025,17.639,-81.543,19.226
-0.052,-1.151,0.946,19.714,-92.041,29.602
-0.044,-1.104,0.873,12.878,-108.582,33.569
-0.114,-1.106,1.065,0.122,-132.935,38.513
-0.006,-1.075,1.473,-40.649,-105.652,60.059
0.034,-1.076,1.620,-45.593,-94.971,67.993
0.059,-1.024,1.710,-40.588,-91.309,72.510
0.075,-0.935,1.674,-28.137,-81.482,74.524
0.075,-0.814,1.596,-12.024,-68.604,75.684
0.068,-0.670,1.427,2.136,-50.964,75.684
0.031,-0.535,1.270,13.550,-39.429,74.341
0.021,-0.466,1.111,16.968,-38.086,73.242
-0.013,-0.418,1.148,15.076,-48.584,70.374
0.041,-0.433,1.164,11.658,-44.434,67.200
0.059,-0.436,1.208,11.047,-45.288,65.491
0.052,-0.437,1.216,13.000,-45.288,63.232
0.034,-0.491,1.184,16.907,-42.297,60.059
0.009,-0.534,1.134,20.203,-40.100,58.289
-0.001,-0.505,1.068,21.973,-37.354,58.411
-0.053,-0.448,0.999,23.193,-36.865,58.472
-0.074,-0.395,0.948,22.095,-40.405,56.763
-0.088,-0.347,0.964,16.907,-46.021,53.772
-0.078,-0.320,0.952,8.240,-38.940,51.941
-0.075,-0.288,0.998,-0.793,-41.199,49.561
-0.078,-0.293,1.054,-9.521,-41.992,46.326
-0.073,-0.346,1.092,-15.198,-40.527,42.175
-0.060,-0.386,1.121,-18.066,-37.659,39.429
-0.054,-0.392,1.145,-17.944,-33.691,37.048
-0.052,-0.395,1.138,-13.855,-29.541,34.668
-0.067,-0.386,1.123,-8.728,-26.123,31.921
-0.058,-0.363,1.076,-5.310,-19.897,29.358
-0.072,-0.336,1.051,-3.784,-16.357,26.550
-0.061,-0.313,1.007,-4.028,-11.963,23.193
-0.077,-0.328,0.983,-5.005,-10.071,19.775
-0.079,-0.356,0.969,-7.385,-7.263,16.602
-0.078,-0.403,0.946,-7.751,-5.493,13.611
-0.084,-0.415,0.933,-4.822,-4.211,11.475
-0.082,-0.421,0.888,0.427,-1.038,8.850
-0.080,-0.428,0.866,5.066,-1.160,6.348
-0.086,-0.425,0.842,7.629,-1.038,4.089
-0.086,-0.438,0.825,9.155,-1.282,1.648
-0.080,-0.460,0.813,9.277,-2.502,-0.671
-0.089,-0.472,0.802,8.789,-3.296,-1.831
-0.084,-0.499,0.791,7.019,-2.747,-2.808
-0.082,-0.531,0.801,4.395,-2.441,-3.601
-0.081,-0.561,0.795,1.953,-1.648,-3.723
-0.084,-0.584,0.782,1.587,-0.305,-3.662
-0.082,-0.595,0.771,2.808,0.427,-3.784
-0.078,-0.602,0.751,4.089,0.854,-3.113
-0.080,-0.598,0.750,4.761,0.549,-2.563
-0.074,-0.597,0.745,5.920,0.488,-2.563
-0.065,-0.605,0.745,7.263,0.244,-2.869
-0.062,-0.601,0.746,7.874,0.183,-2.319
-0.057,-0.596,0.748,7.690,0.244,-1.953
-0.049,-0.596,0.752,7.812,0.305,-1.770
-0.049,-0.587,0.748,7.935,0.122,-1.709
-0.049,-0.588,0.752,7.324,-0.427,-1.282
-0.047,-0.584,0.759,6.104,-0.549,-0.977
-0.047,-0.583,0.766,5.066,-1.099,-0.793
-0.043,-0.584,0.766,4.639,-1.160,-0.916
-0.045,-0.581,0.762,4.578,-1.648,-0.854
-0.052,-0.583,0.754,4.150,-2.136,-0.488
-0.056,-0.588,0.755,3.662,-2.930,-0.427
-0.055,-0.589,0.762,3.479,-3.540,-0.305
-0.056,-0.585,0.771,3.845,-4.089,-0.122
-0.055,-0.583,0.778,4.639,-4.517,-0.183
-0.057,-0.591,0.789,5.310,-4.700,-0.366
-0.062,-0.594,0.796,6.042,-4.395,-0.488
-0.066,-0.598,0.787,6.714,-3.784,-0.732
-0.066,-0.609,0.789,7.019,-3.723,-0.854
-0.062,-0.609,0.794,6.470,-3.723,-0.549
-0.061,-0.606,0.795,5.737,-3.479,-0.122
-0.062,-0.606,0.789,5.554,-3.418,0.183
-0.062,-0.607,0.781,4.883,-2.930,0.671
-0.064,-0.605,0.769,4.883,-2.808,0.916
-0.068,-0.612,0.751,5.432,-3.113,1.160
-0.073,-0.623,0.746,5.371,-4.150,1.892
-0.078,-0.641,0.755,5.066,-5.493,2.808
-0.077,-0.674,0.761,5.615,-6.287,3.601
-0.070,-0.703,0.780,7.202,-7.141,4.944
-0.071,-0.724,0.789,8.789,-7.385,6.958
-0.042,-0.774,0.795,11.658,-7.690,8.545
-0.065,-0.778,0.795,13.855,-8.179,11.719
-0.043,-0.805,0.802,16.296,-7.935,12.146
-0.022,-0.832,0.792,18.555,-7.263,13.306
-0.027,-0.852,0.802,19.409,-10.376,14.832
-0.002,-0.897,0.819,18.982,-11.169,16.968
0.023,-0.939,0.822,17.395,-8.545,20.325
0.051,-0.971,0.844,16.235,-8.545,23.987
0.075,-0.989,0.857,16.724,-9.216,26.245
0.122,-1.010,0.876,17.822,-9.094,27.954
0.139,-1.049,0.898,17.029,-11.475,30.212
0.149,-1.081,0.914,13.428,-15.320,33.264
0.175,-1.131,0.942,9.644,-15.869,37.048
0.154,-1.174,0.938,6.775,-16.846,43.030
0.157,-1.205,0.942,4.761,-17.090,48.767
0.149,-1.232,0.949,4.089,-17.578,54.382
0.144,-1.222,0.958,4.272,-19.165,60.913
0.143,-1.189,0.923,4.700,-18.860,65.674
0.146,-1.176,0.857,4.211,-17.578,71.045
0.130,-1.140,0.794,1.160,-17.029,75.500
0.120,-1.107,0.752,-2.563,-19.409,79.529
0.090,-1.063,0.698,-5.371,-21.851,84.534
0.082,-1.021,0.665,-7.751,-24.719,89.111
0.095,-1.000,0.631,-11.353,-27.344,93.567
0.054,-0.963,0.597,-15.930,-29.907,97.961
0.029,-0.926,0.533,-18.433,-33.325,100.647
0.022,-0.918,0.477,-18.616,-38.147,100.037
-0.012,-0.889,0.436,-17.700,-46.570,97.595
0.018,-0.905,0.444,-11.902,-58.838,90.637
-0.064,-0.926,0.597,-5.310,-69.092,93.140
0.012,-0.814,0.471,-7.507,-48.401,109.314
-0.102,-0.665,0.400,-11.292,-41.382,123.840
-0.078,-0.643,0.392,-9.216,-53.101,113.281
-0.105,-0.642,0.544,-4.639,-76.416,101.318
-0.053,-0.576,0.585,-5.493,-70.435,99.487
-0.087,-0.557,0.561,-7.141,-68.665,101.013
-0.110,-0.545,0.578,-12.268,-75.195,101.563
-0.111,-0.494,0.662,-19.104,-76.721,101.868
-0.130,-0.454,0.706,-21.851,-75.989,101.990
-0.166,-0.438,0.755,-24.353,-78.857,99.426
-0.096,-0.427,0.846,-28.992,-78.186,95.947
-0.089,-0.474,0.853,-33.264,-75.073,95.398
-0.142,-0.530,1.632,-22.827,-56.580,62.256
-0.054,-0.544,1.593,-27.161,-31.494,59.692
-0.083,-0.579,1.600,-14.954,-24.963,49.500
-0.111,-0.546,1.515,-8.728,-13.367,45.959
-0.122,-0.503,1.445,-9.949,4.150,45.898
-0.097,-0.504,1.371,-13.000,16.357,46.997
-0.117,-0.491,1.339,-17.151,24.780,47.058
-0.158,-0.464,1.265,-20.325,32.593,46.814
-0.150,-0.436,1.215,-19.470,40.649,45.227
-0.162,-0.396,1.185,-18.372,46.997,42.908
-0.163,-0.359,1.139,-18.921,54.260,41.016
-0.170,-0.341,1.116,-22.766,61.462,38.208
-0.164,-0.359,1.113,-27.344,64.758,33.936
-0.150,-0.383,1.123,-33.813,69.580,31.555
-0.182,-0.382,1.119,-40.833,74.707,31.921
-0.196,-0.378,1.083,-43.945,82.336,30.884
-0.200,-0.372,1.052,-44.800,88.928,28.992
-0.235,-0.325,0.992,-45.288,92.346,27.222
-0.249,-0.278,0.973,-45.471,93.262,22.461
-0.218,-0.249,0.966,-45.898,92.773,16.357
-0.200,-0.236,0.991,-49.683,92.224,11.597
-0.188,-0.218,1.004,-56.824,93.506,9.094
-0.184,-0.236,1.029,-63.660,97.229,6.958
-0.164,-0.271,1.033,-67.200,101.868,5.249
-0.188,-0.288,1.028,-67.993,106.934,5.493
-0.200,-0.269,0.988,-64.697,112.244,4.944
-0.195,-0.284,0.940,-60.913,116.272,3.418
-0.196,-0.302,0.930,-61.646,118.408,3.662
-0.208,-0.290,0.932,-66.895,119.629,5.676
-0.200,-0.212,0.927,-71.289,121.521,6.653
-0.162,-0.149,0.940,-72.632,124.390,4.150
-0.113,-0.100,0.960,-75.562,126.892,0.854
-0.086,-0.077,0.997,-83.557,129.089,0.427
-0.076,-0.022,1.056,-95.093,131.897,2.502
-0.087,0.015,1.080,-102.600,138.855,4.211
-0.084,0.073,1.091,-101.501,149.353,4.028
-0.058,0.134,1.075,-95.947,159.729,1.282
-0.036,0.211,1.034,-89.539,168.091,-2.930
-0.005,0.291,1.020,-85.999,172.852,-7.629
-0.006,0.343,1.010,-85.449,177.551,-12.756
0.016,0.352,0.967,-87.219,184.265,-19.043
0.029,0.366,0.928,-91.125,191.345,-24.048
0.028,0.381,0.893,-93.384,195.190,-29.480
0.017,0.376,0.823,-91.492,196.716,-37.720
0.013,0.348,0.735,-85.876,196.045,-48.035
0.000,0.345,0.655,-80.688,194.824,-58.289
-0.019,0.330,0.596,-75.134,191.772,-65.979
-0.056,0.267,0.488,-72.144,190.674,-71.045
-0.048,0.238,0.384,-73.181,186.707,-76.172
-0.032,0.216,0.360,-75.806,176.697,-80.933
-0.019,0.194,0.295,-76.965,161.743,-85.449
-0.009,0.172,0.266,-77.576,142.578,-89.722
0.001,0.158,0.238,-77.881,123.352,-93.811
0.007,0.153,0.203,-75.012,105.774,-99.060
0.013,0.136,0.174,-69.946,89.600,-105.103
0.006,0.133,0.147,-65.613,75.195,-110.474
0.004,0.110,0.128,-63.110,61.646,-115.662
0.006,0.070,0.106,-60.791,49.683,-121.704
0.005,0.011,0.088,-58.594,38.757,-127.136
0.025,-0.044,0.051,-58.533,29.236,-130.737
0.018,-0.116,0.077,-61.829,19.714,-131.836
0.012,-0.210,0.102,-66.406,11.292,-129.883
0.026,-0.306,0.119,-71.533,5.737,-127.441
0.054,-0.371,0.142,-76.233,1.892,-124.878
0.057,-0.414,0.134,-77.332,0.305,-122.498
0.055,-0.456,0.083,-74.158,-0.671,-122.131
0.056,-0.504,0.023,-70.313,-2.502,-122.925
0.076,-0.534,-0.017,-69.092,-6.592,-122.192
0.107,-0.557,-0.026,-69.885,-13.184,-119.324
0.131,-0.566,-0.003,-71.594,-21.606,-114.197
0.161,-0.562,0.037,-71.472,-29.724,-110.107
0.171,-0.568,0.052,-65.186,-36.499,-109.436
0.179,-0.600,0.069,-54.138,-42.847,-111.267
0.188,-0.625,0.061,-39.795,-48.828,-114.624
0.153,-0.605,0.113,-23.254,-54.321,-119.385
0.159,-0.579,0.081,-6.775,-56.580,-124.512
0.164,-0.548,0.067,0.610,-58.105,-129.089
0.170,-0.603,0.051,-4.700,-61.340,-130.493
0.157,-0.677,0.071,-23.071,-64.941,-124.023
0.152,-0.744,0.103,-44.495,-68.359,-113.159
0.157,-0.802,0.125,-60.303,-71.594,-104.126
0.146,-0.849,0.156,-67.749,-75.439,-97.046
0.155,-0.917,0.194,-65.552,-79.346,-93.079
0.183,-0.981,0.233,-55.725,-83.313,-91.675
0.150,-0.985,0.344,-42.847,-86.731,-89.844
0.154,-0.968,0.414,-27.344,-87.708,-88.257
0.158,-0.976,0.458,-13.550,-87.280,-89.111
0.178,-0.999,0.515,-5.432,-87.341,-88.501
0.180,-0.998,0.546,-1.587,-86.731,-85.571
0.182,-1.004,0.539,0.122,-84.595,-82.703
0.173,-1.008,0.530,-2.869,-83.801,-78.796
0.160,-1.029,0.529,-11.414,-83.862,-72.754
0.146,-1.086,0.569,-22.888,-85.205,-65.491
0.148,-1.176,0.697,-34.363,-88.135,-56.152
0.146,-1.236,0.819,-38.208,-89.783,-47.424
0.183,-1.287,0.897,-32.166,-88.867,-41.748
0.159,-1.303,0.893,-19.714,-87.646,-35.767
0.164,-1.299,0.882,-2.808,-91.370,-33.752
0.140,-1.321,0.853,14.954,-97.351,-34.058
0.102,-1.343,0.853,29.236,-101.318,-36.133
0.127,-1.324,0.854,36.255,-100.098,-32.898
0.124,-1.281,0.896,38.025,-99.304,-25.146
0.140,-1.273,0.954,35.889,-99.731,-19.043
0.194,-1.276,1.027,28.687,-96.985,-13.062
0.203,-1.291,1.110,18.616,-93.689,-4.578
0.242,-1.338,1.178,10.559,-88.379,4.272
0.232,-1.344,1.201,7.690,-80.200,14.282
0.213,-1.333,1.169,9.827,-71.472,23.254
0.189,-1.312,1.121,14.587,-65.491,29.297
0.150,-1.298,1.045,21.301,-62.622,32.471
0.117,-1.331,0.978,29.175,-63.477,34.058
0.071,-1.315,0.890,37.048,-66.284,37.842
0.083,-1.241,0.866,45.349,-70.435,40.344
0.083,-1.149,0.836,50.842,-73.792,44.006
0.074,-1.050,0.861,48.035,-78.247,51.025
0.090,-0.955,0.944,38.147,-81.848,58.044
0.120,-0.908,1.049,27.893,-83.801,62.622
0.129,-0.915,1.153,20.813,-84.412,66.162
0.159,-0.929,1.246,16.479,-81.238,69.275
0.096,-0.844,1.318,19.897,-96.130,76.660
0.089,-0.778,1.338,30.090,-88.745,71.899
0.127,-0.775,1.103,41.626,-41.077,72.205
0.074,-0.743,1.035,50.720,-36.377,73.547
0.060,-0.712,1.049,58.533,-49.622,69.458
0.055,-0.653,1.039,65.491,-53.040,67.200
0.118,-0.563,1.043,66.406,-56.274,65.979
0.144,-0.490,1.110,61.829,-62.195,65.674
0.146,-0.409,1.172,52.795,-63.416,67.078
0.183,-0.358,1.197,42.175,-58.105,66.162
0.184,-0.367,1.238,31.189,-51.575,64.636
0.173,-0.378,1.269,20.630,-44.373,64.758
0.175,-0.397,1.257,15.076,-34.607,62.622
0.150,-0.422,1.220,14.404,-26.978,58.838
0.146,-0.400,1.153,14.526,-21.545,56.213
0.121,-0.395,1.094,15.320,-18.311,53.284
0.110,-0.424,1.051,18.799,-15.442,48.462
0.094,-0.420,1.013,24.231,-9.094,44.678
0.112,-0.446,0.904,33.020,-6.348,39.246
0.079,-0.443,0.904,39.734,-12.512,31.433
0.118,-0.386,0.826,35.889,-0.610,35.828
0.107,-0.370,0.813,33.936,-13.062,32.043
0.083,-0.439,0.892,34.607,-28.748,20.752
0.120,-0.456,0.888,26.855,-20.447,20.691
0.106,-0.478,0.934,21.423,-18.433,19.653
0.103,-0.535,0.932,18.860,-13.977,16.296
0.116,-0.572,0.939,14.832,-5.005,16.357
0.131,-0.576,0.938,10.559,1.648,18.188
0.113,-0.571,0.936,11.108,-0.854,17.578
0.099,-0.569,0.900,12.512,-0.183,15.686
0.087,-0.562,0.857,12.573,4.028,12.634
0.100,-0.561,0.799,12.878,9.216,9.399
0.113,-0.556,0.737,13.428,10.864,6.470
0.086,-0.559,0.707,12.573,10.010,5.310
0.105,-0.578,0.689,12.024,10.803,3.845
0.096,-0.613,0.644,11.414,11.597,3.296
0.077,-0.625,0.607,11.292,10.864,3.540
0.073,-0.643,0.593,13.062,7.751,2.075
0.060,-0.675,0.586,15.686,4.822,0.244
0.069,-0.687,0.584,16.113,3.113,-0.427
0.078,-0.690,0.605,16.357,1.526,0.183
0.085,-0.706,0.615,16.357,0.122,1.465
0.070,-0.715,0.663,14.465,-0.854,2.747
0.077,-0.710,0.678,11.536,0.671,3.357
0.085,-0.707,0.673,10.620,3.296,2.563
0.087,-0.704,0.672,11.719,3.845,1.465
0.084,-0.746,0.650,14.771,4.578,1.099
0.071,-0.771,0.640,18.616,4.822,1.465
0.074,-0.783,0.631,22.278,3.845,1.404
0.083,-0.786,0.579,26.794,2.930,1.648
0.067,-0.778,0.593,27.893,-2.686,2.563
0.078,-0.781,0.598,25.696,-6.042,3.601
0.076,-0.802,0.625,23.254,-7.629,4.456
0.085,-0.813,0.658,21.057,-7.812,6.531
0.100,-0.795,0.686,18.921,-6.775,8.606
0.104,-0.780,0.696,18.494,-6.226,9.033
0.193,-0.781,0.614,17.883,-5.432,7.874
0.098,-0.764,0.733,13.245,-7.507,7.202
0.112,-0.777,0.687,13.245,-6.287,9.338
0.129,-0.788,0.679,13.367,-4.578,9.888
0.135,-0.788,0.702,11.353,-4.578,10.376
0.116,-0.781,0.700,10.864,-2.563,11.719
0.110,-0.810,0.678,13.611,-0.244,10.925
0.102,-0.813,0.677,16.724,1.038,10.620
0.090,-0.823,0.598,18.921,2.197,11.292
0.090,-0.803,0.613,17.090,0.854,12.634
0.096,-0.776,0.633,15.320,-2.075,13.367
0.109,-0.776,0.636,15.747,-3.662,12.512
0.102,-0.771,0.626,16.357,-4.272,11.475
