aX,aY,aZ,gX,gY,gZ
-0.050,-0.009,1.964,72.937,-37.720,-93.994
-0.079,0.052,1.911,48.279,-22.888,-85.266
-0.103,0.276,1.388,18.555,-9.888,-86.182
0.089,-0.036,1.534,26.611,-19.409,-93.506
0.196,-0.127,1.769,27.161,-26.855,-95.520
0.249,-0.139,1.516,19.287,-10.925,-89.661
0.266,-0.136,1.279,25.208,-1.953,-85.449
0.288,-0.246,1.305,24.170,-10.498,-83.435
0.280,-0.333,1.410,16.541,-18.250,-78.735
0.255,-0.363,1.436,10.193,-18.250,-72.083
0.217,-0.337,1.436,6.592,-15.259,-65.308
0.191,-0.321,1.444,3.357,-13.306,-60.181
0.167,-0.298,1.417,-2.502,-9.583,-55.725
0.125,-0.216,1.376,-9.888,-6.531,-51.636
0.101,-0.187,1.290,-15.625,-3.296,-49.011
0.098,-0.196,1.208,-19.043,0.244,-46.570
0.091,-0.188,1.147,-19.775,2.014,-42.786
0.089,-0.178,1.050,-15.442,5.859,-37.964
0.081,-0.157,0.975,-7.935,8.179,-33.142
0.063,-0.128,0.930,-3.540,8.484,-28.748
0.034,-0.076,0.915,-3.296,7.202,-24.658
0.012,-0.030,0.893,-2.625,6.470,-22.217
0.000,-0.016,0.896,-4.883,5.676,-21.484
0.005,-0.034,0.895,-9.705,4.700,-20.996
0.011,-0.037,0.887,-11.780,5.127,-20.081
0.024,-0.042,0.868,-10.376,5.737,-18.494
0.039,-0.049,0.843,-7.324,6.897,-16.235
0.039,-0.037,0.807,-3.601,7.751,-13.672
0.030,-0.014,0.810,-1.038,6.348,-11.230
0.021,-0.014,0.854,0.061,3.723,-9.155
0.016,-0.031,0.886,0.977,2.258,-7.324
0.002,-0.017,0.907,1.526,2.197,-5.127
-0.013,0.003,0.960,4.028,1.099,-3.357
-0.436,1.028,1.033,9.460,-16.479,-27.832
-0.469,1.117,1.148,4.639,-19.592,-39.429
-0.488,1.201,1.228,2.258,-16.479,-50.781
-0.468,1.196,1.225,5.859,-8.606,-62.988
-0.413,1.169,1.179,13.489,-0.732,-74.219
-0.345,1.108,1.109,21.545,5.127,-83.801
-0.277,0.999,1.131,26.978,7.263,-91.858
-0.194,0.869,1.203,31.982,7.324,-98.145
-0.115,0.768,1.235,37.354,8.179,-103.088
-0.032,0.688,1.233,36.011,6.958,-108.154
0.038,0.568,1.357,24.353,-0.916,-113.403
0.097,0.470,1.569,3.418,-9.705,-118.225
0.145,0.280,1.786,-15.442,-12.817,-122.009
0.190,0.147,1.906,-27.710,-8.667,-122.681
0.216,0.056,1.879,-32.410,0.427,-120.789
0.232,-0.052,1.796,-34.973,7.996,-118.713
0.257,-0.201,1.752,-35.278,10.376,-116.089
0.263,-0.281,1.829,-32.837,7.935,-111.816
0.233,-0.309,1.803,-30.701,7.263,-106.079
0.195,-0.427,1.847,-32.532,6.409,-101.746
0.179,-0.606,1.902,-39.429,6.592,-98.206
0.170,-0.591,1.518,-47.546,5.981,-94.055
0.240,-0.916,2.412,-61.829,3.479,-88.867
0.004,-0.822,2.283,-59.937,38.574,-75.745
-0.002,-0.855,1.915,-43.396,69.092,-67.688
0.030,-0.878,1.575,-35.156,82.153,-63.721
0.071,-0.956,1.472,-37.720,80.627,-57.434
0.056,-0.979,1.355,-37.476,81.909,-47.302
0.037,-0.977,1.212,-30.334,86.121,-35.828
0.042,-1.023,1.118,-19.897,86.426,-25.269
0.037,-1.035,0.999,-16.174,83.984,-14.160
0.041,-1.064,0.890,-18.616,80.872,-3.967
0.028,-1.147,0.916,-23.621,75.256,5.005
-0.035,-1.191,1.025,-28.259,72.693,16.724
-0.090,-1.167,1.077,-23.743,77.820,28.992
-0.107,-1.177,0.917,-13.611,91.858,40.955
-0.115,-1.163,0.719,-4.578,103.821,53.162
-0.095,-1.197,0.589,4.517,106.018,64.941
-0.075,-1.217,0.585,15.015,101.868,77.393
-0.085,-1.176,0.543,24.719,101.196,92.529
-0.096,-1.129,0.451,36.133,102.661,107.422
-0.115,-1.065,0.382,41.077,101.257,120.605
-0.138,-1.008,0.383,37.231,95.520,131.653
-0.187,-0.897,0.376,27.954,89.722,141.357
-0.229,-0.806,0.347,16.785,85.754,148.437
-0.266,-0.750,0.257,6.165,82.825,153.931
-0.292,-0.677,0.139,0.122,79.102,158.875
-0.318,-0.616,0.031,-0.244,74.097,164.124
-0.334,-0.557,-0.028,1.221,66.528,169.678
-0.344,-0.495,-0.082,5.615,57.373,175.415
-0.369,-0.436,-0.151,15.015,50.537,181.824
-0.396,-0.307,-0.181,20.752,41.443,187.744
-0.420,-0.190,-0.237,25.452,31.250,191.772
-0.449,-0.082,-0.333,25.208,22.644,193.665
-0.490,-0.000,-0.423,17.883,10.071,193.176
-0.550,0.126,-0.378,5.493,-6.775,191.223
-0.598,0.236,-0.249,-4.517,-22.339,187.866
-0.627,0.385,-0.230,-9.644,-28.809,185.242
-0.649,0.498,-0.254,-5.310,-32.166,182.190
-0.661,0.604,-0.247,3.906,-36.011,179.016
-0.662,0.741,-0.178,16.113,-41.809,174.255
-0.662,0.787,-0.178,26.489,-45.349,167.480
-0.664,0.808,-0.149,30.640,-48.401,161.072
-0.705,0.878,-0.011,31.128,-56.824,155.090
-0.725,0.892,0.148,32.104,-61.218,147.644
-0.748,0.989,0.356,37.537,-61.584,140.076
-0.782,1.136,0.422,46.631,-56.152,130.798
-0.812,1.254,0.456,53.162,-50.781,119.507
-0.817,1.366,0.621,55.725,-52.979,104.858
-0.825,1.492,0.730,52.917,-56.152,87.219
-0.850,1.531,0.822,46.814,-59.937,67.444
-0.845,1.500,0.986,38.940,-64.392,48.401
-0.806,1.471,1.081,31.921,-66.406,31.433
-0.767,1.424,1.188,37.170,-65.247,17.151
-0.687,1.318,1.356,55.115,-54.688,6.165
-0.643,1.356,1.115,62.683,-36.255,-0.183
-0.581,1.274,1.178,90.088,-39.307,-9.888
-0.568,1.202,1.342,108.032,-45.044,-20.935
-0.552,1.224,1.411,108.826,-43.762,-32.104
-0.574,1.108,1.886,118.530,-40.955,-45.288
-0.412,0.890,1.114,126.892,-29.541,-58.838
-0.317,0.964,1.728,84.412,-54.260,-67.932
-0.300,0.861,1.797,72.632,-41.443,-78.552
-0.232,0.748,1.566,55.603,-19.104,-90.881
-0.114,0.612,1.733,27.466,-22.888,-97.168
-0.136,0.714,1.412,10.742,-20.874,-103.394
-0.005,0.384,1.465,35.583,-28.870,-112.427
0.021,0.228,1.532,44.922,-36.865,-113.159
0.039,0.054,1.536,58.289,-33.752,-108.582
0.061,-0.096,1.579,70.862,-31.494,-103.027
0.086,-0.340,1.855,70.679,-29.785,-96.619
0.139,-0.413,2.002,59.265,-22.705,-87.036
0.087,-0.277,1.739,37.231,-8.301,-80.750
0.159,-0.408,1.615,28.503,-1.282,-79.163
0.231,-0.509,1.706,18.494,-5.981,-78.430
0.255,-0.515,1.602,4.639,-2.258,-72.266
0.271,-0.491,1.419,-1.831,4.150,-65.247
0.284,-0.506,1.314,-5.066,4.028,-58.350
0.279,-0.539,1.292,-6.409,1.648,-49.988
0.259,-0.495,1.257,-7.446,1.831,-40.100
0.229,-0.420,1.197,-4.944,3.540,-30.762
0.212,-0.392,1.163,-1.404,6.531,-17.029
0.146,-0.261,1.063,-2.258,9.277,-10.742
0.112,-0.187,0.994,-9.033,10.498,-3.784
0.075,-0.137,0.937,-13.855,8.606,-2.014
0.054,-0.084,0.878,-16.418,8.179,-0.183
0.040,-0.032,0.811,-15.808,6.348,3.357
0.021,0.000,0.804,-14.526,5.432,5.432
-0.007,0.071,0.817,-9.338,5.432,8.362
-0.026,0.116,0.837,-3.662,5.188,8.240
-0.032,0.114,0.831,-3.418,5.310,7.324
-0.038,0.098,0.844,-3.540,4.761,6.348
-0.036,0.088,0.872,-1.892,4.395,6.042
-0.033,0.089,0.873,0.488,5.005,5.920
-0.028,0.088,0.844,2.197,5.615,6.042
-0.021,0.073,0.849,3.113,4.456,5.859
-0.036,0.104,0.908,3.296,1.648,6.287
-0.044,0.126,0.954,4.333,0.793,5.981
-0.041,0.119,0.958,4.883,2.441,5.188
