aX,aY,aZ,gX,gY,gZ
-0.041,-0.257,0.109,-57.861,-67.383,-24.902
-0.025,-0.178,0.181,-64.392,-64.636,-24.536
-0.024,-0.113,0.251,-72.266,-60.303,-26.184
-0.012,-0.078,0.324,-79.102,-56.458,-28.076
0.001,-0.105,0.391,-83.557,-52.551,-30.029
-0.002,-0.140,0.426,-89.417,-48.523,-30.029
0.030,-0.137,0.474,-95.703,-46.143,-27.588
0.065,-0.144,0.521,-98.816,-44.434,-25.635
0.065,-0.147,0.510,-102.356,-42.114,-23.376
0.054,-0.132,0.503,-106.323,-41.931,-20.752
0.051,-0.113,0.545,-105.774,-45.105,-19.836
0.052,-0.077,0.645,-99.792,-49.866,-21.667
0.077,-0.020,0.796,-91.248,-53.589,-25.024
0.082,-0.007,0.896,-85.876,-52.795,-27.893
0.067,-0.015,0.986,-86.487,-51.575,-31.128
0.119,-0.085,1.151,-91.431,-46.448,-32.898
0.117,-0.198,1.238,-97.900,-36.377,-31.067
0.123,-0.281,1.227,-105.347,-22.095,-24.048
0.084,-0.289,1.151,-111.450,-18.860,-17.273
0.050,-0.323,1.075,-113.281,-22.156,-8.057
0.010,-0.362,1.000,-112.305,-26.611,1.770
-0.008,-0.357,0.974,-102.600,-27.161,7.812
-0.072,-0.370,0.940,-83.740,-29.968,11.230
0.025,-0.233,1.002,-62.439,-27.161,10.803
0.079,-0.186,1.166,-48.523,-45.288,18.311
0.087,-0.055,1.274,-43.335,-73.486,21.301
0.069,-0.056,1.361,-41.138,-68.298,17.944
0.101,-0.074,1.450,-48.218,-33.508,11.719
0.119,-0.094,1.524,-61.584,-4.456,11.047
0.103,-0.159,1.521,-73.914,4.517,17.334
0.058,-0.177,1.505,-82.642,8.240,22.156
0.014,-0.160,1.446,-82.458,16.968,25.269
-0.011,-0.161,1.393,-76.233,24.841,32.288
-0.031,-0.120,1.373,-62.683,19.958,37.170
-0.039,-0.113,1.368,-40.588,8.240,42.480
-0.011,-0.035,1.393,-12.268,-7.263,46.387
0.085,0.123,1.574,20.752,-20.447,41.138
0.184,0.290,1.772,46.265,-24.963,33.325
0.277,0.310,1.918,47.058,-16.174,32.593
0.320,0.235,1.862,28.137,-5.920,30.945
0.192,0.190,1.770,5.859,0.183,30.457
0.248,0.125,1.680,-15.076,25.696,38.086
0.126,0.157,1.575,-36.072,16.907,57.068
0.153,0.077,1.469,-61.401,-16.785,66.345
0.023,0.018,1.266,-49.316,7.690,44.983
0.127,0.055,1.283,-27.527,59.021,32.898
0.213,0.149,1.358,-12.939,46.021,29.297
0.113,0.124,1.227,-8.972,-7.385,40.833
0.182,0.152,1.154,-2.319,-10.437,39.856
0.455,0.201,2.098,45.532,-45.471,1.953
0.484,0.090,2.125,48.157,-30.701,-3.723
0.438,-0.020,1.935,37.476,-7.629,-4.517
0.316,-0.045,1.609,23.132,14.465,-0.183
0.218,-0.068,1.248,7.568,32.898,8.240
0.110,-0.107,0.938,-6.714,42.175,14.343
0.037,-0.153,0.685,-17.334,40.894,19.470
-0.004,-0.152,0.510,-21.362,38.757,22.156
-0.018,-0.084,0.397,-16.113,27.710,21.118
-0.002,-0.012,0.404,-2.136,12.390,15.137
0.023,0.056,0.458,9.705,0.549,10.803
0.069,0.138,0.567,11.658,-7.080,9.460
0.099,0.182,0.686,6.714,-13.367,9.277
0.122,0.207,0.808,-0.305,-16.052,9.766
0.141,0.222,0.908,-8.057,-14.709,11.597
0.167,0.235,1.009,-15.625,-11.780,13.611
0.182,0.251,1.086,-20.142,-8.728,11.047
0.177,0.253,1.115,-20.569,-5.920,6.470
0.169,0.229,1.125,-18.555,-5.005,2.686
0.170,0.204,1.148,-12.085,-5.615,-0.549
0.163,0.164,1.144,-3.967,-5.859,-2.502
0.149,0.139,1.117,1.221,-4.883,-3.418
0.139,0.114,1.084,3.357,-2.319,-3.418
0.110,0.074,1.013,3.845,-0.854,-2.686
0.088,0.042,0.954,3.113,1.465,-2.014
0.058,0.050,0.913,1.770,2.380,-2.136
0.060,0.033,0.870,-3.540,4.272,3.357
0.092,-0.010,0.894,-8.972,8.118,5.066
0.032,0.002,0.855,-7.935,1.953,0.122
0.049,0.018,0.864,-6.836,0.549,0.854
0.062,0.046,0.919,-6.470,-0.916,2.380
0.075,0.047,0.954,-4.272,-3.662,2.930
0.085,0.055,0.998,-0.671,-4.639,1.770
0.088,0.072,1.012,2.747,-6.470,1.465
0.104,0.089,1.033,3.784,-5.676,2.441
0.102,0.089,1.025,4.517,-4.150,2.502
0.097,0.084,0.997,4.822,-3.052,2.625
0.099,0.084,0.980,4.211,-2.808,3.113
0.093,0.087,0.953,2.930,-2.808,3.357
0.082,0.110,0.937,1.343,-3.113,3.723
0.097,0.059,0.911,-0.671,-2.319,5.737
0.081,0.048,0.894,-2.197,-2.197,3.540
0.068,0.047,0.877,-0.977,-5.554,2.258
0.083,0.063,0.922,0.977,-6.409,3.174
0.093,0.076,0.957,2.930,-7.019,3.052
0.104,0.071,0.980,3.296,-6.958,3.296
0.106,0.080,0.996,2.686,-6.226,3.418
0.110,0.089,1.009,2.380,-5.005,3.967
0.118,0.101,1.016,1.526,-4.089,4.517
0.115,0.110,1.012,0.793,-2.991,4.944
0.118,0.104,1.006,0.549,-1.892,4.456
0.112,0.109,0.975,0.305,-0.916,4.028
0.110,0.099,0.944,1.099,-0.732,3.479
0.103,0.082,0.932,1.770,-0.549,3.174
0.101,0.103,0.930,2.625,-0.793,2.991
0.102,0.109,0.924,3.540,-1.404,2.747
0.084,0.129,0.918,3.296,-2.747,2.808
0.089,0.115,0.895,1.770,-3.235,6.348
0.119,0.079,0.934,-0.732,-1.648,6.104
0.079,0.095,0.918,0.793,-5.676,0.305
0.084,0.102,0.942,2.197,-7.019,-0.122
0.088,0.092,0.941,1.953,-5.798,2.869
0.110,0.070,0.981,1.221,-5.554,3.601
0.091,0.078,0.988,2.625,-7.385,0.549
0.084,0.098,0.983,3.052,-6.958,0.671
0.099,0.084,0.980,0.854,-4.089,4.333
0.103,0.062,0.986,-1.221,-3.052,4.700
0.079,0.073,0.966,0.122,-5.371,2.136
0.082,0.084,0.966,2.808,-4.944,1.465
0.083,0.098,0.960,3.174,-4.089,2.625
0.094,0.066,0.975,2.563,-3.540,3.052
0.073,0.056,0.953,2.869,-4.639,1.160
0.076,0.065,0.960,3.296,-4.028,1.465
0.075,0.078,0.953,4.272,-3.052,1.892
0.078,0.077,0.954,4.456,-3.174,2.747
0.077,0.078,0.960,4.761,-3.662,2.747
0.077,0.086,0.963,5.066,-4.822,2.625
0.084,0.087,0.977,4.028,-4.517,3.113
0.081,0.079,0.974,1.953,-3.784,3.540
0.076,0.070,0.968,0.854,-3.235,4.028
0.074,0.068,0.970,0.671,-2.686,4.456
0.072,0.081,0.967,1.099,-2.563,4.761
0.073,0.089,0.969,1.526,-2.380,5.005
0.077,0.097,0.975,2.869,-2.136,4.822
0.076,0.089,0.962,3.784,-1.770,4.395
0.073,0.091,0.956,3.601,-2.563,4.517
0.079,0.087,0.960,4.150,-2.747,4.456
0.079,0.094,0.961,3.662,-2.502,4.395
0.080,0.099,0.958,3.174,-2.380,4.089
0.081,0.094,0.959,3.113,-2.380,3.845
0.077,0.091,0.952,3.235,-1.892,3.601
0.078,0.093,0.949,3.296,-2.319,3.662
0.081,0.100,0.957,3.235,-2.319,3.601
0.084,0.092,0.967,2.319,-2.258,3.601
0.074,0.081,0.961,0.916,-2.075,3.784
0.075,0.074,0.961,0.305,-1.770,4.028
0.076,0.081,0.964,0.732,-2.075,4.211
0.082,0.092,0.966,1.465,-2.319,4.333
0.084,0.087,0.975,2.991,-2.380,4.333
0.085,0.092,0.978,3.784,-1.831,3.967
0.083,0.086,0.963,3.723,-1.038,3.967
0.083,0.089,0.962,4.333,-1.160,4.089
0.082,0.088,0.960,4.578,-1.038,4.089
0.083,0.091,0.951,3.723,-0.916,4.456
0.083,0.093,0.946,2.014,-1.282,5.005
0.080,0.090,0.937,0.488,-1.465,5.127
0.081,0.091,0.937,-0.366,-1.831,5.066
0.083,0.084,0.948,0.305,-2.258,4.883
0.082,0.088,0.956,2.014,-2.258,4.456
0.089,0.093,0.972,3.296,-2.502,4.272
0.087,0.102,0.976,3.723,-2.258,3.662
0.089,0.101,0.975,3.967,-1.953,3.296
0.086,0.102,0.974,3.967,-2.075,3.296
0.083,0.100,0.967,3.418,-1.770,3.357
0.080,0.099,0.964,2.747,-1.587,3.357
0.079,0.099,0.961,2.136,-1.404,3.296
0.077,0.092,0.948,0.854,-1.099,3.357
0.069,0.079,0.943,0.122,-0.977,3.357
0.067,0.076,0.934,0.977,-1.404,3.113
0.094,0.055,1.943,-57.739,13.245,-18.921
0.084,-0.036,2.018,-41.809,7.874,-22.644
0.120,-0.122,2.131,-14.954,0.916,-26.917
0.171,-0.110,2.249,16.113,-11.047,-34.241
0.195,-0.104,2.336,45.044,-17.456,-40.833
0.214,-0.148,2.402,61.951,-17.639,-42.114
0.225,-0.187,2.403,69.824,-13.184,-40.039
0.230,-0.297,2.358,75.623,-4.700,-37.048
0.205,-0.334,2.287,75.500,5.859,-31.494
0.206,-0.280,2.136,75.867,17.822,-23.376
0.232,-0.214,2.018,82.458,25.452,-14.648
0.231,-0.135,1.853,84.290,31.250,-5.920
0.223,-0.082,1.698,84.045,37.537,-0.732
0.244,-0.084,1.616,88.196,40.100,1.709
0.234,-0.092,1.563,97.595,38.574,2.930
0.248,-0.087,1.574,113.586,35.950,2.563
0.327,-0.016,1.689,135.254,30.945,1.404
0.415,0.050,1.769,152.954,29.724,1.343
0.461,0.116,1.736,160.217,35.034,2.930
0.478,0.195,1.575,157.043,44.128,5.981
0.486,0.234,1.390,149.963,52.551,8.240
0.460,0.258,1.226,141.602,60.120,8.667
0.405,0.279,1.031,130.127,65.613,8.850
0.332,0.292,0.859,119.385,66.345,10.193
0.310,0.193,0.738,113.647,60.669,12.512
0.242,0.159,0.583,110.718,54.626,15.259
0.221,0.134,0.512,107.727,49.500,22.949
0.202,0.057,0.474,108.398,41.626,27.832
0.166,0.008,0.397,111.572,44.373,28.503
0.130,0.027,0.284,113.525,56.396,28.992
0.100,0.083,0.173,111.633,64.880,29.968
0.087,0.114,0.181,105.774,55.969,32.410
0.041,0.123,0.147,98.572,36.316,35.583
-0.011,0.163,0.093,91.003,25.208,37.415
-0.038,0.170,0.025,84.290,25.879,37.720
-0.055,0.187,0.002,77.332,24.902,37.476
-0.048,0.239,0.047,71.228,23.621,36.133
-0.046,0.256,0.057,68.787,28.198,34.424
-0.051,0.279,0.041,71.899,33.142,32.288
-0.041,0.351,0.001,79.102,35.400,29.236
-0.027,0.419,-0.019,87.402,36.255,24.048
-0.009,0.455,-0.029,90.454,36.865,17.578
0.002,0.457,-0.032,85.388,36.987,11.292
0.001,0.439,-0.051,76.477,37.659,4.517
-0.006,0.401,-0.067,66.101,38.574,-1.953
-0.018,0.340,-0.080,54.565,39.917,-8.240
-0.037,0.272,-0.104,42.542,41.687,-14.282
-0.049,0.216,-0.106,31.494,41.809,-19.104
-0.067,0.178,-0.122,22.583,39.795,-22.827
-0.096,0.127,-0.134,17.151,34.119,-26.917
-0.118,0.062,-0.152,13.733,24.902,-30.823
-0.159,-0.040,-0.187,10.315,12.817,-34.729
-0.191,-0.196,-0.214,6.226,1.587,-35.950
-0.195,-0.303,-0.202,2.197,-7.141,-35.095
-0.185,-0.343,-0.191,-3.357,-10.559,-32.898
-0.189,-0.328,-0.205,-11.353,-10.559,-30.823
-0.185,-0.325,-0.219,-24.597,-10.132,-27.100
-0.187,-0.323,-0.221,-40.161,-10.071,-22.888
-0.190,-0.317,-0.210,-54.504,-10.498,-19.104
-0.188,-0.278,-0.196,-65.552,-11.780,-16.541
-0.188,-0.297,-0.187,-72.021,-15.137,-16.663
-0.194,-0.346,-0.126,-74.097,-20.508,-19.165
-0.167,-0.416,0.006,-71.777,-25.818,-22.339
-0.138,-0.460,0.098,-67.505,-27.649,-22.034
-0.123,-0.460,0.120,-63.843,-28.015,-17.944
-0.094,-0.443,0.140,-63.171,-29.724,-11.963
-0.058,-0.401,0.168,-67.566,-30.762,-4.211
-0.026,-0.306,0.184,-75.928,-31.311,2.991
0.006,-0.222,0.212,-85.754,-32.227,8.423
0.041,-0.167,0.269,-96.252,-33.447,12.146
0.083,-0.136,0.382,-107.117,-33.936,14.832
0.142,-0.137,0.482,-116.577,-31.372,17.273
0.179,-0.120,0.536,-124.268,-28.992,20.020
0.185,-0.100,0.568,-130.920,-27.283,22.400
0.196,-0.078,0.608,-138.794,-25.146,26.184
0.206,-0.038,0.636,-146.362,-23.376,31.006
0.167,-0.004,0.625,-149.048,-25.452,35.095
0.187,0.018,0.684,-145.386,-26.550,36.194
0.240,0.082,0.823,-137.756,-32.715,35.278
0.192,0.106,0.925,-128.113,-48.096,38.086
0.212,0.107,0.934,-118.103,-53.772,40.222
0.389,0.200,1.151,-101.563,-43.274,33.142
0.288,0.176,1.231,-94.971,-81.787,38.269
0.428,0.359,1.414,-98.267,-92.041,39.429
0.323,0.215,1.404,-97.595,-99.487,45.471
0.204,0.206,1.365,-105.957,-98.450,44.128
0.275,0.196,1.413,-95.520,-38.086,28.503
0.259,0.094,1.440,-81.116,-20.325,21.790
0.209,0.114,1.465,-72.815,-31.250,19.958
0.228,0.096,1.588,-56.152,-36.682,17.639
0.195,0.004,1.661,-32.288,-52.551,15.503
0.161,-0.042,1.722,-6.042,-63.721,13.306
0.154,-0.115,1.761,26.123,-66.284,11.047
0.140,-0.145,1.706,61.096,-71.899,7.019
0.146,-0.121,1.652,91.919,-78.064,0.793
0.164,-0.093,1.649,109.314,-81.665,-4.883
0.166,-0.075,1.618,106.567,-80.505,-6.226
0.210,-0.048,1.521,87.952,-79.468,3.479
0.040,-0.220,1.562,47.241,-119.995,12.878
-0.152,-0.311,1.312,26.428,-93.262,8.789
-0.006,-0.412,1.421,-0.183,2.380,24.109
-0.269,-0.269,1.073,-29.907,-13.184,32.776
-0.406,-0.114,0.578,-48.340,-23.682,44.006
0.711,-1.997,2.668,-60.181,-85.022,42.725
0.201,-0.546,1.621,-267.822,56.396,45.166
-1.319,-0.166,1.283,-51.575,-7.141,-49.255
0.905,-0.258,4.000,46.448,-11.597,37.048
1.643,-1.014,4.000,151.733,-38.696,115.601
-0.195,-0.368,1.546,169.250,69.153,28.687
-0.430,0.040,-0.208,83.008,172.607,16.296
-0.323,-0.017,-1.095,-52.429,144.165,82.336
-0.322,-0.040,-1.556,-114.868,88.684,103.271
-0.324,0.106,-1.277,-73.242,51.697,60.852
-0.252,-0.086,-0.844,-38.452,0.732,42.236
-0.178,0.036,-0.502,-37.598,-35.156,31.677
-0.159,0.189,-0.262,-19.104,-55.481,12.024
-0.146,0.263,0.028,10.193,-79.590,-2.563
-0.046,0.364,0.515,25.879,-101.624,-12.146
0.059,0.394,1.029,30.518,-113.037,-23.987
0.627,-0.197,2.670,25.452,-109.314,-41.992
0.864,0.214,2.605,-101.990,16.052,-9.705
-0.269,0.018,1.110,-79.224,49.316,-18.372
0.003,0.146,1.386,18.250,-14.038,-6.775
0.399,0.068,1.734,20.935,-36.316,20.874
0.187,0.011,1.386,26.123,0.244,-1.831
-0.030,-0.060,0.723,1.831,32.227,-4.822
-0.042,-0.040,0.338,-10.803,25.208,6.775
-0.057,0.098,0.234,-2.747,14.526,6.958
-0.025,0.024,0.414,2.319,1.587,4.395
-0.008,-0.008,0.554,-5.554,-5.859,3.174
0.002,0.044,0.646,-11.841,-11.475,1.770
0.030,0.054,0.837,-9.583,-18.677,-0.977
0.072,0.056,1.107,-5.920,-24.719,-3.601
0.127,-0.018,1.546,0.488,-25.146,-6.531
0.217,-0.110,1.493,17.151,0.854,-9.705
0.015,0.143,1.242,4.883,-3.906,-5.127
0.165,-0.008,1.371,13.245,-4.761,1.343
0.060,-0.013,1.201,6.775,9.888,-1.831
-0.009,-0.036,0.932,-3.052,23.315,0.183
-0.053,-0.013,0.701,-9.583,23.560,4.395
-0.070,-0.001,0.631,-8.911,19.165,4.517
-0.064,-0.005,0.625,-8.240,11.902,2.563
-0.080,-0.000,0.598,-7.507,3.662,1.526
-0.061,-0.024,0.658,-2.380,-5.615,-0.061
-0.042,0.002,0.799,4.639,-15.869,-2.625
-0.002,0.009,0.946,8.850,-21.851,-3.784
0.011,0.002,1.035,11.047,-23.499,-5.371
0.031,-0.026,1.134,13.550,-22.522,-6.592
0.052,-0.086,1.266,16.174,-16.357,-6.653
0.043,-0.067,1.241,12.207,-5.005,-4.272
-0.005,0.069,1.023,0.549,-2.075,1.221
0.025,-0.081,1.017,7.263,-0.427,1.343
-0.005,-0.037,0.943,-0.244,1.343,3.357
-0.004,-0.019,0.858,-5.310,2.869,5.127
-0.001,-0.011,0.835,-3.845,1.465,6.165
0.029,0.029,0.923,0.427,0.305,4.700
0.038,0.020,0.977,8.240,0.183,1.343
0.077,0.021,1.086,8.850,1.343,0.977
0.044,0.030,1.005,0.732,2.136,2.441
0.059,0.001,0.996,1.953,-0.549,4.517
0.053,0.017,0.978,2.747,-4.028,8.118
0.046,0.023,0.947,4.456,-3.662,6.714
0.033,0.010,0.928,3.479,-2.502,5.615
0.031,0.002,0.966,3.662,-1.709,4.456
0.030,0.004,0.979,2.808,-1.038,4.883
0.027,-0.001,0.978,1.770,-0.610,5.371
0.022,0.004,0.978,2.075,-0.732,5.493
0.025,0.009,0.974,2.502,-1.160,4.883
0.021,0.001,0.970,2.625,-1.404,4.456
0.022,0.006,0.962,1.892,-0.977,4.333
0.023,0.008,0.961,2.563,-0.732,4.028
0.024,0.011,0.956,3.052,-0.488,3.784
0.025,0.009,0.962,2.686,-0.732,3.479
0.028,0.006,0.969,2.686,-0.732,3.174
0.030,0.004,0.969,2.625,-0.671,3.174
0.030,0.004,0.972,2.686,-0.793,3.235
0.029,0.004,0.970,2.747,-0.549,3.357
0.029,0.008,0.967,2.258,-0.366,3.479
0.030,0.009,0.967,2.441,-0.488,3.479
0.030,0.009,0.967,2.869,-1.038,3.357
0.031,0.008,0.969,2.808,-1.099,3.418
0.029,0.008,0.973,2.441,-1.221,3.540
0.030,0.008,0.973,2.563,-1.343,3.601
0.030,0.008,0.971,2.258,-1.404,3.723
0.031,0.007,0.969,2.197,-1.221,3.784
0.029,0.010,0.969,2.258,-0.977,3.967
0.026,0.013,0.969,2.441,-0.977,4.028
0.028,0.010,0.971,2.380,-1.282,3.906
0.026,0.012,0.968,2.319,-1.282,3.967
0.028,0.011,0.970,2.563,-1.465,3.662
0.027,0.011,0.969,2.502,-1.526,3.479
0.028,0.011,0.968,2.625,-1.465,3.479
0.029,0.007,0.969,2.686,-1.587,3.418
0.029,0.007,0.967,2.869,-1.831,3.235
0.030,0.007,0.970,3.052,-1.343,3.357
0.029,0.008,0.969,3.235,-1.343,3.296
0.029,0.008,0.969,3.052,-1.099,3.357
0.028,0.009,0.969,2.808,-1.160,3.418
0.031,0.010,0.969,2.808,-1.648,3.174
0.030,0.010,0.970,2.869,-1.892,2.991
0.031,0.008,0.969,2.869,-1.892,3.235
0.031,0.009,0.969,2.686,-1.709,3.479
0.031,0.008,0.969,2.441,-1.770,3.418
0.030,0.008,0.969,2.380,-1.831,3.479
0.030,0.008,0.968,2.563,-1.831,3.540
0.031,0.008,0.967,2.625,-1.892,3.601
0.031,0.006,0.968,2.686,-1.953,3.479
0.031,0.007,0.970,2.808,-1.831,3.540
0.031,0.008,0.970,2.502,-1.526,3.540
0.031,0.008,0.970,2.441,-1.587,3.601
0.031,0.009,0.970,2.502,-1.587,3.601
0.030,0.011,0.969,2.625,-1.587,3.601
0.030,0.013,0.969,2.747,-1.648,3.540
0.031,0.010,0.969,2.808,-1.709,3.540
0.031,0.011,0.969,2.808,-1.953,3.601
0.032,0.011,0.969,2.869,-2.014,3.479
0.031,0.010,0.970,2.747,-2.136,3.296
0.030,0.008,0.969,2.563,-2.075,3.296
0.028,0.008,0.970,2.319,-1.770,3.296
0.030,0.008,0.969,2.380,-1.831,3.357
0.030,0.007,0.970,2.625,-1.953,3.235
0.030,0.008,0.970,2.502,-1.770,3.357
0.031,0.010,0.970,2.258,-1.526,3.113
0.031,0.011,0.968,2.136,-1.343,2.991
0.031,0.011,0.968,2.319,-1.465,3.174
0.031,0.012,0.970,2.380,-1.465,3.296
0.031,0.012,0.969,2.563,-1.648,3.357
0.027,0.024,0.970,2.808,-1.831,3.296
0.031,0.012,0.971,2.869,-2.441,3.235
0.030,0.012,0.968,2.502,-2.319,2.869
0.029,0.008,0.969,2.258,-2.197,2.991
0.029,0.012,0.970,2.563,-2.136,2.747
0.031,0.002,0.969,2.686,-2.136,2.747
0.031,0.004,0.969,2.625,-1.953,2.869
0.033,0.007,0.969,2.869,-1.709,2.930
0.032,0.008,0.970,2.747,-1.587,2.930
0.032,0.010,0.970,2.563,-1.709,3.052
0.030,0.011,0.970,2.869,-1.709,3.235
0.316,-0.166,1.792,-113.892,69.153,32.227
0.350,-0.075,1.922,-112.854,72.632,39.978
0.367,0.068,1.925,-97.534,69.580,40.527
0.442,0.262,2.032,-81.909,65.796,39.795
0.516,0.336,2.285,-63.293,54.871,28.992
0.573,0.236,2.533,-48.096,43.701,11.414
0.578,0.129,2.690,-31.921,40.710,-6.775
0.540,0.045,2.741,-8.484,39.856,-24.109
0.502,-0.021,2.733,17.273,48.096,-33.508
0.533,0.009,2.716,38.940,53.284,-35.034
0.511,0.016,2.613,53.589,60.608,-35.889
0.464,0.005,2.443,54.138,84.412,-39.246
0.381,0.019,2.151,38.879,101.685,-31.860
0.305,0.036,1.885,23.376,106.323,-21.729
0.247,0.083,1.643,15.442,109.802,-14.832
0.217,0.124,1.419,11.475,110.168,-8.911
0.197,0.151,1.201,14.526,105.713,-7.751
0.186,0.155,1.073,26.489,94.849,-11.536
0.206,0.184,1.050,42.847,82.031,-15.381
0.241,0.200,1.037,62.500,74.158,-18.921
0.240,0.215,0.974,82.886,69.946,-22.217
0.247,0.266,0.902,102.173,65.369,-25.146
0.252,0.269,0.847,121.155,57.190,-28.625
0.227,0.234,0.799,137.085,49.133,-31.616
0.195,0.193,0.766,149.963,43.091,-32.837
0.170,0.140,0.770,161.682,38.147,-31.677
0.152,0.099,0.781,173.828,33.142,-28.992
0.144,0.089,0.826,187.134,27.283,-25.513
0.169,0.130,0.911,200.134,20.569,-20.691
0.192,0.196,0.961,207.581,14.343,-14.099
0.190,0.270,0.918,206.909,10.437,-7.751
0.146,0.285,0.876,195.618,8.789,-0.183
0.117,0.310,0.814,179.565,21.423,5.249
0.098,0.357,0.766,158.081,40.100,11.597
0.071,0.421,0.674,128.540,57.983,19.409
0.032,0.447,0.533,92.407,68.054,30.273
-0.012,0.469,0.364,57.556,75.562,39.246
-0.042,0.457,0.161,32.471,85.754,42.603
-0.063,0.403,-0.029,17.273,93.628,40.771
-0.076,0.376,-0.201,8.545,95.703,35.217
-0.095,0.372,-0.335,6.287,91.248,26.489
-0.100,0.348,-0.400,8.301,85.022,17.029
-0.098,0.324,-0.436,13.123,79.956,7.751
-0.108,0.270,-0.477,23.315,74.890,-1.892
-0.122,0.216,-0.539,38.391,67.017,-11.597
-0.126,0.200,-0.576,56.580,55.298,-20.874
-0.113,0.202,-0.566,73.792,41.260,-29.236
-0.104,0.209,-0.559,84.167,28.992,-36.255
-0.093,0.206,-0.567,85.388,20.447,-42.053
-0.094,0.203,-0.585,79.102,13.123,-47.241
-0.099,0.177,-0.594,66.528,6.714,-50.049
-0.107,0.125,-0.592,47.485,0.183,-50.476
-0.110,0.039,-0.584,26.123,-8.728,-48.767
-0.122,-0.034,-0.571,6.714,-20.996,-45.593
-0.123,-0.060,-0.531,-9.644,-34.119,-41.992
-0.112,-0.088,-0.466,-22.583,-45.166,-38.940
-0.117,-0.147,-0.429,-33.630,-52.673,-36.865
-0.132,-0.202,-0.399,-43.640,-59.082,-35.278
-0.135,-0.228,-0.338,-50.537,-65.063,-33.752
-0.133,-0.234,-0.254,-54.016,-71.106,-32.288
-0.130,-0.231,-0.155,-56.091,-76.416,-31.006
-0.129,-0.210,-0.086,-57.800,-80.139,-29.968
-0.136,-0.175,-0.020,-58.716,-82.947,-28.931
-0.121,-0.142,0.092,-56.824,-85.693,-28.809
-0.091,-0.134,0.250,-53.284,-87.952,-30.518
-0.065,-0.161,0.356,-53.650,-87.036,-30.090
-0.039,-0.197,0.430,-58.716,-85.022,-25.940
-0.001,-0.231,0.486,-64.514,-83.740,-20.081
0.023,-0.238,0.495,-70.190,-81.482,-14.282
0.026,-0.214,0.485,-77.454,-79.346,-9.888
0.034,-0.173,0.511,-86.121,-77.515,-6.531
0.033,-0.162,0.561,-94.910,-74.219,-4.456
0.016,-0.190,0.589,-104.492,-68.726,-3.357
0.012,-0.209,0.619,-112.610,-64.270,-1.282
0.015,-0.216,0.668,-114.502,-63.965,0.793
0.039,-0.219,0.759,-111.389,-65.491,2.319
0.083,-0.206,0.891,-109.497,-65.063,4.150
0.123,-0.198,1.018,-110.229,-62.622,7.446
0.124,-0.209,1.079,-110.168,-59.204,10.681
0.108,-0.216,1.130,-108.398,-55.542,14.038
0.185,-0.146,1.212,-102.661,-51.270,17.883
0.135,-0.120,1.254,-92.041,-43.640,13.062
0.215,0.006,1.413,-86.853,-43.457,20.996
0.134,-0.059,1.342,-109.985,-83.069,45.288
0.263,0.190,1.577,-117.981,-86.426,49.561
0.175,0.073,1.578,-122.559,-103.394,62.988
0.182,0.089,1.648,-112.793,-74.951,44.373
0.246,0.083,1.783,-83.252,-25.635,21.362
0.283,0.071,1.879,-59.875,-16.052,13.184
0.295,0.087,1.914,-42.908,-24.902,14.648
0.306,0.049,1.873,-23.437,-34.790,15.015
0.286,-0.030,1.842,0.183,-42.603,11.108
0.233,-0.045,1.762,24.292,-52.002,5.798
0.174,0.022,1.647,41.016,-62.622,18.066
0.293,-0.312,1.759,43.274,-94.849,25.879
0.045,-0.229,1.546,66.772,-94.360,-2.625
0.178,-0.202,1.615,87.830,-22.827,-2.380
0.235,-0.085,1.731,89.355,-12.146,9.277
0.126,-0.251,1.453,57.861,-45.105,34.241
-0.008,-0.297,1.199,12.573,-48.523,41.443
-0.029,-0.206,0.918,-18.982,-13.977,40.771
-0.296,-0.070,0.393,-38.086,-4.639,49.072
-0.093,-0.005,0.278,-50.415,-30.945,62.744
3.974,1.415,-1.464,-187.439,-52.979,72.449
-1.233,0.139,0.808,-199.219,-78.125,-3.845
-0.844,-0.059,1.016,51.208,51.575,-12.695
0.851,0.385,2.869,44.556,26.306,71.899
1.295,-0.322,3.433,129.272,74.829,76.294
-0.013,-0.790,1.340,135.742,90.820,26.855
-0.343,-0.271,-0.077,37.964,106.323,27.161
-0.307,0.019,-0.982,-40.100,124.451,40.344
-0.345,0.046,-1.241,-56.091,54.260,41.809
-0.401,-0.108,-0.985,-33.020,-18.372,40.771
-0.301,-0.081,-0.508,-28.992,-39.917,31.860
-0.209,0.107,-0.112,-37.537,-54.260,22.217
-0.148,0.172,0.239,-26.733,-81.299,10.193
0.599,0.437,1.845,0.366,-109.375,-8.972
-0.360,0.183,1.807,-51.270,-176.575,-10.864
0.304,0.110,1.269,-34.119,-43.762,-25.391
0.239,0.065,1.868,-53.223,13.184,-0.793
0.246,0.046,1.876,-44.617,10.315,-7.690
0.275,0.015,1.928,-23.987,5.554,-13.245
0.315,-0.000,2.069,0.427,3.113,-20.630
0.324,-0.006,2.121,16.296,10.803,-29.663
0.319,-0.020,2.124,24.902,16.052,-33.081
0.315,-0.054,2.099,32.959,16.968,-32.166
0.288,-0.045,2.064,47.424,20.081,-33.325
0.281,-0.047,2.027,61.523,23.560,-33.081
0.272,-0.064,1.923,68.970,24.780,-29.846
0.245,-0.065,1.805,72.449,23.315,-26.917
